chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain Nanog motif
chr24,19514959,19515289,Nanog_256_peak_8522,264,.,11.28389,30.86507,26.4663799999999,187,False
chr24,19754711,19754971,Nanog_256_peak_8526,263,.,13.37311,30.75097,26.35625,94,True
chr24,20267016,20267182,Nanog_256_peak_8532,317,.,15.0710299999999,36.3253099999999,31.72962,104,True
chr24,21099866,21100024,Nanog_256_peak_8541,142,.,10.0990399999999,18.0467,14.21274,108,True
chr24,21148398,21148589,Nanog_256_peak_8542,235,.,12.7575399999999,27.82071,23.5462,83,False
chr24,21540439,21540895,Nanog_256_peak_8545,323,.,13.85162,36.97655,32.35504,104,True
chr24,21682068,21682299,Nanog_256_peak_8549,383,.,15.28131,43.1661,38.34099,131,False
chr24,23515322,23515628,Nanog_256_peak_8562,294,.,14.89751,33.98513,29.47425,172,False
chr24,23612461,23612732,Nanog_256_peak_8563,219,.,12.47462,26.14555,21.9373799999999,96,True
chr24,23627799,23628015,Nanog_256_peak_8564,298,.,14.72195,34.36092,29.8360099999999,127,True
chr24,23653738,23653894,Nanog_256_peak_8565,235,.,14.14003,27.84106,23.56595,94,True
chr24,24357476,24357833,Nanog_256_peak_8576,210,.,11.5838,25.24244,21.07172,161,False
chr24,24463700,24463991,Nanog_256_peak_8578,403,.,14.4199799999999,45.19106,40.30616,168,True
chr24,25516929,25517338,Nanog_256_peak_8596,281,.,12.20155,32.6012099999999,28.14058,259,True
chr24,27681542,27681940,Nanog_256_peak_8622,168,.,10.9223699999999,20.82461,16.85229,143,False
chr24,32199522,32199767,Nanog_256_peak_8654,226,.,12.9227899999999,26.8944099999999,22.65527,72,False
chr24,32485699,32485918,Nanog_256_peak_8658,159,.,11.16437,19.89305,15.9656899999999,75,True
chr24,33542031,33542265,Nanog_256_peak_8668,304,.,16.28776,35.01993,30.47077,64,False
chr24,34036892,34037088,Nanog_256_peak_8671,162,.,11.48289,20.1597799999999,16.2191799999999,128,False
chr24,34110381,34110869,Nanog_256_peak_8675,481,.,16.59751,53.26954,48.1717,293,False
chr24,36480404,36481259,Nanog_256_peak_8704,440,.,11.09394,49.0127,44.03577,550,True
chr24,38786606,38787024,Nanog_256_peak_8721,498,.,18.79484,54.99205,49.84627,308,False
chr24,40727360,40727590,Nanog_256_peak_8733,311,.,16.30378,35.69165,31.11758,82,False
chr24,40845343,40845502,Nanog_256_peak_8735,252,.,14.1683799999999,29.57808,25.2296899999999,78,False
chr24,41160560,41160808,Nanog_256_peak_8740,151,.,10.65842,19.00374,15.12007,168,False
chr24,41220541,41220722,Nanog_256_peak_8741,285,.,16.69482,32.97912,28.50488,79,True
chr24,41334649,41334765,Nanog_256_peak_8744,163,.,11.54923,20.28814,16.34085,65,False
chr24,41606043,41606219,Nanog_256_peak_8749,142,.,10.32627,18.03867,14.2052299999999,96,False
chr25,234611,234765,Nanog_256_peak_8758,207,.,13.50929,24.95155,20.79464,67,False
chr25,381335,381573,Nanog_256_peak_8763,259,.,14.59162,30.2934099999999,25.91737,138,False
chr25,2592378,2592537,Nanog_256_peak_8784,157,.,11.22499,19.6686899999999,15.7530299999999,81,False
chr25,2723307,2723574,Nanog_256_peak_8787,152,.,10.76685,19.1922,15.29885,75,True
chr25,4366309,4366503,Nanog_256_peak_8806,283,.,15.3895799999999,32.86493,28.3943,70,True
chr25,4738214,4739257,Nanog_256_peak_8812,335,.,10.10798,38.16957,33.50443,341,False
chr25,6261667,6261783,Nanog_256_peak_8829,219,.,13.7177,26.1223,21.91508,38,False
chr25,6390023,6390344,Nanog_256_peak_8831,401,.,17.62237,45.05444,40.17221,213,False
chr25,7538802,7538955,Nanog_256_peak_8841,156,.,11.16231,19.55114,15.64092,43,False
chr25,9286167,9286508,Nanog_256_peak_8854,332,.,12.86351,37.87634,33.22275,244,False
chr25,10012136,10012253,Nanog_256_peak_8858,180,.,12.44817,22.12861,18.09247,71,True
chr25,11029881,11030123,Nanog_256_peak_8867,188,.,12.18931,22.96813,18.8942899999999,73,True
chr25,11383941,11384159,Nanog_256_peak_8871,178,.,11.81295,21.85718,17.83422,94,True
chr25,12475473,12475738,Nanog_256_peak_8877,198,.,12.46219,23.9236799999999,19.80648,97,True
chr25,13258688,13258927,Nanog_256_peak_8880,147,.,10.65654,18.62494,14.7599799999999,148,False
chr25,13264056,13264237,Nanog_256_peak_8881,382,.,19.44711,43.06657,38.24463,91,False
chr25,14428101,14428275,Nanog_256_peak_8890,161,.,11.05571,20.10841,16.16982,53,True
chr25,14508381,14508692,Nanog_256_peak_8893,413,.,10.79017,46.22691,41.31641,210,False
chr25,14537204,14537633,Nanog_256_peak_8896,213,.,11.73363,25.49522,21.3132299999999,264,True
chr25,14568635,14568989,Nanog_256_peak_8897,395,.,16.82245,44.42708,39.56338,239,True
chr25,14873401,14873570,Nanog_256_peak_8900,167,.,11.42311,20.74612,16.77775,28,False
chr25,15239559,15239872,Nanog_256_peak_8904,359,.,16.39284,40.71819,35.9700099999999,183,True
chr25,16464886,16465188,Nanog_256_peak_8915,325,.,14.7444399999999,37.1607099999999,32.5327099999999,182,False
chr25,16551585,16551791,Nanog_256_peak_8917,151,.,10.88872,19.04544,15.1593299999999,72,False
chr25,16781863,16782059,Nanog_256_peak_8920,195,.,11.98911,23.64462,19.54048,62,False
chr25,17585630,17585748,Nanog_256_peak_8927,132,.,10.10295,17.03138,13.25026,69,False
chr25,17658213,17658800,Nanog_256_peak_8928,261,.,13.27571,30.58551,26.19766,55,True
chr25,17885317,17885525,Nanog_256_peak_8931,212,.,12.70753,25.39347,21.21633,102,False
chr25,18331407,18331622,Nanog_256_peak_8936,577,.,14.46176,63.0568699999999,57.7218699999999,80,True
chr25,18333192,18333513,Nanog_256_peak_8937,327,.,10.53538,37.39894,32.76337,146,False
chr25,18415629,18415808,Nanog_256_peak_8938,168,.,11.82243,20.82646,16.85406,116,False
chr25,18436211,18436307,Nanog_256_peak_8939,137,.,10.24821,17.56332,13.75465,26,False
chr25,18858420,18858542,Nanog_256_peak_8942,392,.,21.36818,44.06348,39.21051,51,False
chr25,20467985,20468451,Nanog_256_peak_8954,356,.,13.79431,40.37683,35.6408,219,True
chr25,20554928,20555197,Nanog_256_peak_8955,169,.,11.5113899999999,20.90109,16.92572,192,True
chr25,20764303,20764557,Nanog_256_peak_8958,282,.,14.94249,32.74706,28.2815,52,False
chr25,21599694,21599807,Nanog_256_peak_8964,192,.,12.40359,23.3393,19.25019,49,True
chr25,22887405,22887667,Nanog_256_peak_8973,155,.,10.42531,19.5049,15.59661,58,True
chr25,22904602,22904783,Nanog_256_peak_8974,189,.,12.24978,23.07254,18.9949799999999,107,False
chr25,25507337,25507456,Nanog_256_peak_8991,157,.,10.7887899999999,19.65156,15.73715,54,False
chr25,25544111,25544276,Nanog_256_peak_8992,208,.,11.82338,25.05706,20.89473,122,False
chr25,25550802,25550946,Nanog_256_peak_8994,192,.,11.11084,23.28895,19.20243,72,False
chr25,30195717,30196167,Nanog_256_peak_9024,402,.,15.51762,45.08687,40.20393,245,True
chr25,31956824,31957210,Nanog_256_peak_9039,369,.,12.12576,41.75175,36.97012,210,False
chr25,32870134,32870275,Nanog_256_peak_9052,190,.,12.3108399999999,23.17825,19.09637,47,True
chr25,32915183,32915509,Nanog_256_peak_9053,180,.,10.70687,22.0546799999999,18.02245,254,False
chr25,33295153,33295340,Nanog_256_peak_9057,133,.,10.0296899999999,17.16834,13.37945,36,False
chr25,34156178,34156575,Nanog_256_peak_9064,408,.,10.8560699999999,45.77665,40.8784799999999,109,False
chr25,34161583,34161946,Nanog_256_peak_9067,557,.,13.70012,61.05191,55.75919,212,False
chr25,34908077,34908372,Nanog_256_peak_9077,476,.,20.73029,52.69296,47.61401,62,False
chr25,35019938,35020110,Nanog_256_peak_9080,303,.,17.20016,34.87197,30.32873,88,True
chr25,35155425,35155579,Nanog_256_peak_9085,282,.,14.91091,32.6939799999999,28.23019,98,False
chr25,36291958,36292062,Nanog_256_peak_9099,136,.,10.3096199999999,17.43209,13.62985,61,False
chr3,138647,138837,Nanog_256_peak_9114,237,.,14.73327,28.00869,23.7255,81,False
chr3,151609,151867,Nanog_256_peak_9115,177,.,12.00626,21.78451,17.76511,103,True
chr3,1106853,1107076,Nanog_256_peak_9117,172,.,11.72278,21.27527,17.28049,133,False
chr3,1489272,1489465,Nanog_256_peak_9125,253,.,12.02942,29.70789,25.3558299999999,102,False
chr3,1493502,1493620,Nanog_256_peak_9127,254,.,12.08562,29.8077799999999,25.4523,27,False
chr3,3447703,3448099,Nanog_256_peak_9130,363,.,18.29057,41.07866,36.31658,280,True
chr3,3959167,3959331,Nanog_256_peak_9134,283,.,16.78979,32.78202,28.31451,64,True
chr3,5067632,5067792,Nanog_256_peak_9138,151,.,10.65842,19.00374,15.12007,45,True
chr3,5437017,5437121,Nanog_256_peak_9142,152,.,10.94835,19.15468,15.26331,44,False
chr3,5949973,5950163,Nanog_256_peak_9146,133,.,10.0296899999999,17.16834,13.37945,38,False
chr3,8676109,8676329,Nanog_256_peak_9162,147,.,10.42226,18.5968,14.73367,49,False
chr3,10285093,10285226,Nanog_256_peak_9173,152,.,11.12219,19.1224299999999,15.23274,50,False
chr3,10450265,10450406,Nanog_256_peak_9176,269,.,16.07266,31.3653099999999,26.94919,94,False
chr3,11828194,11828360,Nanog_256_peak_9188,147,.,10.42226,18.5968,14.73367,57,False
chr3,12554335,12554768,Nanog_256_peak_9195,286,.,12.82484,33.08267,28.60412,357,False
chr3,15395098,15395348,Nanog_256_peak_9213,276,.,14.91832,32.0695,27.62664,133,True
chr3,16132908,16133106,Nanog_256_peak_9222,276,.,14.5421299999999,32.07452,27.63133,79,True
chr3,16227662,16227826,Nanog_256_peak_9225,585,.,24.88029,63.8573199999999,58.50234,84,False
chr3,16663989,16664148,Nanog_256_peak_9229,342,.,18.21856,38.98205,34.2889599999999,79,False
chr3,16722023,16722242,Nanog_256_peak_9230,207,.,13.02696,24.8986,20.74384,108,True
chr3,16834777,16834950,Nanog_256_peak_9233,695,.,25.29413,75.17564,69.59779,69,True
chr3,17951538,17951714,Nanog_256_peak_9241,252,.,15.12516,29.59417,25.24541,96,False
chr3,18372900,18373064,Nanog_256_peak_9245,169,.,11.27495,20.93286,16.95576,114,False
chr3,19115760,19115955,Nanog_256_peak_9251,684,.,27.25767,74.01184,68.45724,130,True
chr3,19374982,19375264,Nanog_256_peak_9255,144,.,10.22096,18.2533399999999,14.40876,93,False
chr3,21183795,21184248,Nanog_256_peak_9271,289,.,14.58005,33.44985,28.9579599999999,159,True
chr3,21670079,21670393,Nanog_256_peak_9276,337,.,14.27144,38.43719,33.7636,69,False
chr3,21941469,21941555,Nanog_256_peak_9281,188,.,10.576,22.95415,18.88116,40,False
chr3,21988413,21988624,Nanog_256_peak_9283,255,.,14.39318,29.95747,25.596,90,False
chr3,22545561,22545732,Nanog_256_peak_9290,166,.,11.71848,20.61972,16.65686,81,False
chr3,23282710,23282977,Nanog_256_peak_9297,183,.,11.86715,22.41567,18.3663,77,True
chr3,23604350,23604452,Nanog_256_peak_9307,161,.,11.2534,20.05239,16.11725,36,False
chr3,23644905,23645073,Nanog_256_peak_9309,294,.,14.09837,33.9749,29.4643099999999,78,True
chr3,23656739,23656965,Nanog_256_peak_9310,349,.,13.81221,39.7052,34.98867,112,True
chr3,23731702,23732009,Nanog_256_peak_9315,263,.,10.3019,30.7395599999999,26.34554,132,False
chr3,23860977,23861230,Nanog_256_peak_9322,257,.,13.38359,30.1262,25.75662,78,True
chr3,24111595,24111845,Nanog_256_peak_9329,177,.,11.78335,21.80581,17.7852,96,False
chr3,24118889,24119092,Nanog_256_peak_9330,188,.,11.88947,22.9522899999999,18.87942,57,False
chr3,24187743,24188135,Nanog_256_peak_9333,282,.,14.16833,32.75394,28.28775,97,False
chr3,24197916,24198037,Nanog_256_peak_9334,287,.,15.97641,33.2560299999999,28.77277,62,False
chr3,24595631,24595994,Nanog_256_peak_9338,237,.,13.22419,27.9937599999999,23.71097,192,False
chr3,24756271,24756502,Nanog_256_peak_9339,150,.,10.80048,18.88474,15.00691,117,True
chr3,25078996,25079197,Nanog_256_peak_9344,314,.,16.1438,36.08343,31.49574,64,True
chr3,25086969,25087181,Nanog_256_peak_9345,230,.,13.17335,27.3137099999999,23.05992,31,False
chr3,25280053,25280396,Nanog_256_peak_9348,223,.,12.37383,26.57071,22.34565,160,False
chr3,25491255,25491415,Nanog_256_peak_9353,148,.,10.68502,18.67613,14.8085899999999,64,False
chr3,25907711,25908138,Nanog_256_peak_9360,351,.,16.7265899999999,39.84139,35.1216299999999,365,False
chr3,26077003,26077143,Nanog_256_peak_9362,259,.,15.49894,30.28118,25.9058299999999,75,False
chr3,26110840,26111017,Nanog_256_peak_9364,149,.,10.04677,18.87668,14.99915,103,False
chr3,26225926,26226191,Nanog_256_peak_9365,238,.,12.2242199999999,28.15612,23.86747,214,False
chr3,29278218,29278414,Nanog_256_peak_9390,264,.,14.89975,30.8173,26.4204099999999,67,False
chr3,29899828,29900132,Nanog_256_peak_9393,556,.,19.7998,60.95693,55.6664199999999,137,False
chr3,30317739,30317933,Nanog_256_peak_9399,172,.,11.43948,21.2135,17.2219,76,False
chr3,30771189,30771523,Nanog_256_peak_9405,391,.,16.59633,44.03158,39.1797599999999,146,False
chr3,31263633,31264047,Nanog_256_peak_9416,163,.,10.59437,20.27904,16.33185,58,False
chr3,32329263,32329565,Nanog_256_peak_9425,401,.,14.7148799999999,45.0401,40.15858,176,False
chr3,32842532,32842771,Nanog_256_peak_9432,173,.,11.4953899999999,21.30926,17.31289,97,False
chr3,32967950,32968069,Nanog_256_peak_9433,141,.,10.2732,17.94564,14.11717,66,False
chr3,33762826,33763130,Nanog_256_peak_9442,598,.,16.29722,65.23702,59.85793,182,True
chr3,33765462,33765704,Nanog_256_peak_9443,503,.,14.72623,55.46458,50.30668,107,False
chr3,34461096,34461500,Nanog_256_peak_9449,312,.,14.3702899999999,35.81315,31.2346099999999,152,False
chr3,35434500,35434736,Nanog_256_peak_9459,359,.,15.94674,40.67908,35.93354,63,True
chr3,36218687,36218870,Nanog_256_peak_9469,142,.,10.65204,18.11977,14.2827,113,False
chr3,36565822,36566033,Nanog_256_peak_9475,129,.,10.00231,16.67834,12.91665,78,True
chr3,36612580,36612944,Nanog_256_peak_9477,318,.,12.48495,36.45628,31.85435,287,True
chr3,37601370,37601488,Nanog_256_peak_9485,317,.,18.4090299999999,36.34034,31.74365,62,False
chr3,37699999,37700103,Nanog_256_peak_9488,172,.,11.69211,21.22069,17.2287,59,False
chr3,38808762,38808885,Nanog_256_peak_9494,135,.,10.24971,17.31491,13.5191299999999,44,False
chr3,39082703,39083000,Nanog_256_peak_9500,214,.,13.4327899999999,25.61275,21.42585,133,False
chr3,39257721,39258012,Nanog_256_peak_9501,244,.,12.20865,28.7561099999999,24.44145,132,False
chr3,39491029,39491385,Nanog_256_peak_9503,642,.,21.72525,69.66979,64.20268,199,False
chr3,39695820,39696087,Nanog_256_peak_9508,243,.,13.6213299999999,28.65882,24.34913,156,False
chr3,40570299,40570717,Nanog_256_peak_9522,555,.,20.20563,60.8559599999999,55.5681,252,True
chr3,40589185,40589405,Nanog_256_peak_9524,142,.,10.35301,18.08566,14.25058,67,True
chr3,41278034,41278285,Nanog_256_peak_9529,170,.,11.32926,21.02533,17.04338,154,True
chr3,41797289,41797601,Nanog_256_peak_9535,199,.,11.23677,24.07254,19.94956,63,False
chr3,41821988,41822243,Nanog_256_peak_9537,152,.,10.4604699999999,19.0958,15.20754,59,False
chr3,41903202,41903443,Nanog_256_peak_9539,266,.,11.40217,31.09235,26.6871,76,False
chr3,42066719,42066955,Nanog_256_peak_9545,225,.,13.52994,26.78747,22.55336,51,False
chr3,42474611,42474755,Nanog_256_peak_9551,194,.,12.94536,23.54844,19.4496,61,False
chr3,43089573,43089822,Nanog_256_peak_9563,470,.,20.40331,52.13694,47.07129,136,True
chr3,43536718,43537024,Nanog_256_peak_9571,195,.,12.28466,23.62098,19.51842,92,False
chr3,43674308,43674622,Nanog_256_peak_9574,363,.,14.96232,41.12108,36.3577,66,True
chr3,45365714,45365938,Nanog_256_peak_9596,192,.,12.1121199999999,23.32821,19.23974,150,True
chr3,45780453,45780654,Nanog_256_peak_9603,170,.,10.39883,20.99751,17.01693,120,False
chr3,45787858,45788254,Nanog_256_peak_9605,335,.,13.79136,38.26128,33.59353,249,True
chr3,47168496,47168766,Nanog_256_peak_9614,142,.,10.14746,18.12864,14.2911399999999,78,False
chr3,48028479,48028630,Nanog_256_peak_9622,249,.,14.96476,29.30343,24.96552,74,False
chr3,48463200,48463347,Nanog_256_peak_9624,166,.,11.33618,20.59419,16.63226,73,False
chr3,48930391,48930556,Nanog_256_peak_9627,147,.,10.17466,18.61656,14.75197,82,False
chr3,49446941,49447059,Nanog_256_peak_9631,132,.,10.10295,17.03138,13.25026,84,False
chr3,49504039,49504149,Nanog_256_peak_9632,168,.,10.9223699999999,20.82461,16.85229,56,False
chr3,51760745,51760987,Nanog_256_peak_9656,212,.,12.70753,25.39347,21.21633,168,False
chr3,51827520,51827777,Nanog_256_peak_9660,470,.,17.67839,52.15875,47.09193,103,True
chr3,53032575,53032688,Nanog_256_peak_9666,230,.,14.11667,27.3008599999999,23.04753,65,True
chr3,53276909,53277218,Nanog_256_peak_9667,181,.,12.02433,22.22615,18.18554,250,True
chr3,53800839,53801152,Nanog_256_peak_9669,178,.,11.53457,21.8513299999999,17.8289,202,False
chr3,55095009,55095160,Nanog_256_peak_9682,212,.,12.03277,25.4073299999999,21.22902,71,False
chr3,55364066,55364165,Nanog_256_peak_9685,243,.,14.57826,28.61182,24.30469,78,False
chr3,56947235,56947356,Nanog_256_peak_9694,215,.,13.25208,25.78601,21.59107,56,True
chr3,57039141,57039529,Nanog_256_peak_9696,431,.,14.4239799999999,48.12706,43.17102,190,True
chr3,57630769,57630935,Nanog_256_peak_9699,221,.,14.0635799999999,26.35888,22.1409,57,False
chr3,57945358,57945629,Nanog_256_peak_9703,265,.,13.47195,30.91867,26.51842,147,True
chr3,58301582,58302282,Nanog_256_peak_9707,252,.,12.69769,29.5988,25.24999,82,True
chr3,59380696,59380941,Nanog_256_peak_9717,239,.,14.65199,28.26872,23.9747,90,True
chr3,59421927,59422070,Nanog_256_peak_9718,249,.,13.98121,29.2630099999999,24.92702,58,False
chr3,59899863,59899984,Nanog_256_peak_9721,196,.,12.06936,23.77903,19.66817,50,True
chr3,60034011,60034190,Nanog_256_peak_9725,198,.,12.9871,23.96163,19.84321,97,False
chr3,60083091,60083285,Nanog_256_peak_9728,188,.,11.23988,22.94336,18.87076,100,True
chr3,60495730,60495993,Nanog_256_peak_9732,341,.,17.78415,38.86902,34.18026,175,False
chr3,60589575,60589730,Nanog_256_peak_9735,140,.,10.52492,17.86075,14.03687,87,False
chr3,60809203,60809305,Nanog_256_peak_9739,196,.,10.7050399999999,23.74728,19.63826,35,False
chr3,61368637,61368732,Nanog_256_peak_9747,175,.,11.37518,21.58268,17.57352,62,False
chr3,61521728,61521963,Nanog_256_peak_9752,330,.,13.8921,37.74732,33.09825,64,True
chr3,61895586,61895738,Nanog_256_peak_9755,176,.,12.12354,21.66688,17.65343,105,False
chr3,62158687,62159052,Nanog_256_peak_9763,154,.,10.58435,19.3047799999999,15.4064299999999,254,False
chr3,62288190,62288369,Nanog_256_peak_9766,185,.,12.44079,22.58442,18.5272799999999,75,False
chr3,62328529,62328636,Nanog_256_peak_9768,192,.,12.67221,23.38273,19.29143,43,True
chr3,62628375,62628487,Nanog_256_peak_9770,1030,.,40.03816,109.212189999999,103.04791,27,False
chr4,63448,63698,Nanog_256_peak_9772,277,.,11.3352899999999,32.22997,27.78209,143,False
chr4,446865,447163,Nanog_256_peak_9778,457,.,18.23508,50.77934,45.75105,96,True
chr4,456236,456612,Nanog_256_peak_9779,514,.,20.19872,56.66553,51.47531,203,True
chr4,805793,806324,Nanog_256_peak_9781,146,.,10.08282,18.46333,14.6067299999999,65,False
chr4,1121469,1121766,Nanog_256_peak_9790,242,.,14.2301299999999,28.53148,24.22746,131,True
chr4,1396638,1396999,Nanog_256_peak_9794,283,.,14.97421,32.80037,28.33187,313,True
chr4,4187978,4188120,Nanog_256_peak_9833,144,.,10.24569,18.29539,14.44846,44,False
chr4,4392028,4392242,Nanog_256_peak_9837,172,.,11.46736,21.26124,17.26742,114,False
chr4,4414611,4414783,Nanog_256_peak_9838,135,.,10.27958,17.37322,13.57368,80,True
chr4,4602460,4602711,Nanog_256_peak_9840,146,.,10.12853,18.53955,14.67926,213,True
chr4,4848019,4848420,Nanog_256_peak_9843,258,.,13.4601899999999,30.25539,25.88065,190,False
chr4,4883979,4884223,Nanog_256_peak_9844,190,.,11.972,23.0914,19.01297,132,True
chr4,4917272,4917946,Nanog_256_peak_9845,279,.,11.7720399999999,32.43993,27.9851,295,False
chr4,5084146,5084268,Nanog_256_peak_9847,224,.,14.22561,26.67187,22.4428299999999,60,False
chr4,6534857,6535036,Nanog_256_peak_9865,172,.,11.72278,21.27527,17.28049,44,True
chr4,6868425,6868736,Nanog_256_peak_9867,297,.,15.8487299999999,34.27473,29.75224,68,True
chr4,7451849,7452298,Nanog_256_peak_9872,444,.,12.51675,49.48563,44.49418,218,True
chr4,7452478,7452901,Nanog_256_peak_9873,332,.,10.47396,37.86871,33.21532,218,False
chr4,9222256,9222863,Nanog_256_peak_9889,443,.,14.99664,49.30774,44.3227,142,False
chr4,9245038,9245232,Nanog_256_peak_9891,145,.,10.54413,18.42392,14.56927,61,True
chr4,9266743,9266861,Nanog_256_peak_9893,179,.,12.26402,21.93912,17.91255,56,False
chr4,9757938,9758055,Nanog_256_peak_9895,173,.,12.07231,21.33389,17.3363899999999,57,True
chr4,9885620,9885809,Nanog_256_peak_9897,154,.,10.84963,19.33682,15.43728,44,True
chr4,10325160,10325344,Nanog_256_peak_9902,151,.,11.02916,19.04251,15.15685,127,False
chr4,10776502,10776930,Nanog_256_peak_9908,200,.,10.92607,24.12574,20.00091,197,False
chr4,12094970,12095185,Nanog_256_peak_9915,223,.,11.3401,26.62586,22.39911,62,False
chr4,12102084,12102564,Nanog_256_peak_9916,338,.,11.5882,38.56293,33.88577,356,True
