,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain sox19b motif
7228,chr20,14941100,14941235,Sox19b_dome_peak_18232,149,.,10.4989,17.8083,14.96705,55,True,False
7229,chr20,14992231,14992371,Sox19b_dome_peak_18234,213,.,13.4197,24.34999,21.35077,78,True,True
7230,chr20,15159538,15159703,Sox19b_dome_peak_18240,235,.,13.7371,26.629379999999998,23.58192,108,True,True
7231,chr20,15169268,15169502,Sox19b_dome_peak_18241,315,.,17.60073,34.77469,31.57419,167,True,False
7232,chr20,15203296,15203407,Sox19b_dome_peak_18242,155,.,10.79146,18.435660000000002,15.577029999999999,57,True,True
7233,chr20,15349664,15349892,Sox19b_dome_peak_18246,168,.,11.39807,19.7878,16.89484,51,True,False
7234,chr20,15434506,15434717,Sox19b_dome_peak_18248,354,.,18.06609,38.7153,35.44871,102,True,False
7235,chr20,15556643,15556860,Sox19b_dome_peak_18252,193,.,10.185889999999999,22.287029999999998,19.333679999999998,108,True,True
7236,chr20,15612705,15612989,Sox19b_dome_peak_18253,1203,.,35.750890000000005,124.66241000000001,120.38116000000001,150,True,True
7237,chr20,15860271,15860545,Sox19b_dome_peak_18258,341,.,18.26748,37.36416,34.1193,145,True,False
7238,chr20,15996581,15996824,Sox19b_dome_peak_18259,335,.,17.67216,36.81667,33.58136,87,True,False
7239,chr20,16004222,16004337,Sox19b_dome_peak_18260,166,.,11.32364,19.57713,16.68937,59,True,False
7240,chr20,16058732,16058919,Sox19b_dome_peak_18261,154,.,10.71747,18.25495,15.40187,62,True,True
7241,chr20,16156378,16156650,Sox19b_dome_peak_18264,173,.,11.52928,20.24945,17.3444,188,True,False
7242,chr20,16436795,16436972,Sox19b_dome_peak_18267,166,.,10.968919999999999,19.54641,16.659270000000003,104,True,False
7243,chr20,16510607,16511228,Sox19b_dome_peak_18268,840,.,24.665979999999998,87.97601999999999,84.08644,179,True,False
7244,chr20,16673067,16673252,Sox19b_dome_peak_18270,155,.,10.79146,18.435660000000002,15.577029999999999,63,True,False
7245,chr20,16694225,16694393,Sox19b_dome_peak_18271,170,.,11.46778,19.9133,17.01732,63,True,False
7246,chr20,17266633,17266773,Sox19b_dome_peak_18276,284,.,16.18526,31.582859999999997,28.43908,69,True,False
7247,chr20,17308996,17309347,Sox19b_dome_peak_18278,222,.,13.480960000000001,25.26416,22.24525,253,True,False
7248,chr20,17443712,17443971,Sox19b_dome_peak_18279,148,.,10.47004,17.68747,14.84939,78,True,True
7249,chr20,17730606,17730755,Sox19b_dome_peak_18282,306,.,11.84591,33.87901,30.694,66,True,False
7250,chr20,17733168,17733542,Sox19b_dome_peak_18283,884,.,24.5014,92.36169,88.42447,106,True,True
7251,chr20,17739760,17739998,Sox19b_dome_peak_18284,456,.,10.9038,49.101290000000006,45.67876,193,True,False
7252,chr20,17750274,17750820,Sox19b_dome_peak_18288,606,.,16.21642,64.26071999999999,60.639990000000004,425,True,False
7253,chr20,17763266,17763556,Sox19b_dome_peak_18289,306,.,15.55855,33.78433,30.601029999999998,210,True,True
7254,chr20,18144981,18145410,Sox19b_dome_peak_18295,454,.,17.61896,48.9008,45.48104,339,False,False
7255,chr20,18161640,18161757,Sox19b_dome_peak_18296,191,.,12.34689,22.101470000000003,19.152379999999997,47,True,False
7256,chr20,18558403,18558594,Sox19b_dome_peak_18302,773,.,29.825870000000002,81.12579000000001,77.31198,96,True,False
7257,chr20,18576955,18577112,Sox19b_dome_peak_18303,177,.,11.404739999999999,20.71396,17.7976,52,True,False
7258,chr20,18587822,18588034,Sox19b_dome_peak_18306,236,.,13.464089999999999,26.674879999999998,23.626739999999998,75,True,True
7259,chr20,18700320,18700590,Sox19b_dome_peak_18311,1104,.,31.997359999999997,114.66322,110.48283,106,True,True
7260,chr20,18740961,18741064,Sox19b_dome_peak_18313,150,.,10.529580000000001,17.870160000000002,15.027079999999998,35,True,False
7261,chr20,18751214,18751360,Sox19b_dome_peak_18314,218,.,11.02334,24.878239999999998,21.86758,68,True,True
7262,chr20,18751520,18751788,Sox19b_dome_peak_18315,633,.,22.700779999999998,67.03558000000001,63.38216,116,True,True
7263,chr20,18812102,18812254,Sox19b_dome_peak_18318,141,.,10.1234,16.93176,14.11385,49,True,False
7264,chr20,18902195,18902389,Sox19b_dome_peak_18322,141,.,10.153960000000001,16.99652,14.176870000000001,80,True,False
7265,chr20,19372010,19372213,Sox19b_dome_peak_18327,391,.,19.118779999999997,42.49837,39.17349,96,True,False
7266,chr20,19521515,19521817,Sox19b_dome_peak_18336,447,.,19.45727,48.18071,44.77111,142,True,True
7267,chr20,19545106,19545266,Sox19b_dome_peak_18337,146,.,10.34817,17.50796,14.67433,47,True,False
7268,chr20,19588095,19588393,Sox19b_dome_peak_18340,178,.,11.648480000000001,20.77157,17.85409,217,True,False
7269,chr20,19600671,19600871,Sox19b_dome_peak_18341,180,.,11.898760000000001,20.97984,18.05729,72,True,False
7270,chr20,19629937,19630077,Sox19b_dome_peak_18343,334,.,17.87906,36.6409,33.4088,66,True,True
7271,chr20,19743157,19743377,Sox19b_dome_peak_18348,195,.,12.15686,22.459410000000002,19.50212,92,True,False
7272,chr20,19748397,19748621,Sox19b_dome_peak_18349,175,.,11.66095,20.50633,17.594910000000002,138,True,False
7273,chr20,20000468,20000706,Sox19b_dome_peak_18351,328,.,18.040429999999997,36.02937,32.80727,62,False,False
7274,chr20,20015541,20015660,Sox19b_dome_peak_18352,139,.,10.02064,16.76214,13.94841,65,True,False
7275,chr20,20068954,20069223,Sox19b_dome_peak_18355,151,.,10.59147,17.99578,15.149479999999999,165,True,False
7276,chr20,20100055,20100330,Sox19b_dome_peak_18356,170,.,11.1672,19.8981,17.00245,121,True,False
7277,chr20,20131428,20131847,Sox19b_dome_peak_18357,383,.,16.51784,41.66417,38.35219,168,True,False
7278,chr20,20158295,20158613,Sox19b_dome_peak_18358,894,.,29.169629999999998,93.38435,89.43565,185,True,False
7279,chr20,20285838,20286184,Sox19b_dome_peak_18363,901,.,30.122759999999996,94.08039000000001,90.12408,235,True,False
7280,chr20,20314045,20314335,Sox19b_dome_peak_18364,1147,.,31.530170000000002,118.97495,114.75098999999999,117,False,True
7281,chr20,20320500,20320633,Sox19b_dome_peak_18365,163,.,10.5118,19.18229,16.30434,53,True,False
7282,chr20,20320842,20320959,Sox19b_dome_peak_18366,175,.,11.01432,20.49139,17.580579999999998,65,True,False
7283,chr20,20350443,20351091,Sox19b_dome_peak_18368,1265,.,24.609720000000003,130.85092,126.50797,405,False,True
7284,chr20,20369461,20369771,Sox19b_dome_peak_18370,879,.,26.72373,91.8694,87.93754,213,True,True
7285,chr20,20383861,20384236,Sox19b_dome_peak_18372,326,.,15.599110000000001,35.84211,32.62328,195,True,True
7286,chr20,20486078,20486291,Sox19b_dome_peak_18375,342,.,16.99944,37.53011,34.2826,130,False,True
7287,chr20,20529992,20530254,Sox19b_dome_peak_18376,589,.,22.62199,62.5583,58.95844,105,True,False
7288,chr20,20553007,20553255,Sox19b_dome_peak_18377,151,.,10.59147,17.99578,15.149479999999999,60,True,False
7289,chr20,20560042,20560214,Sox19b_dome_peak_18378,335,.,17.67216,36.81667,33.58136,82,True,True
7290,chr20,20674022,20674270,Sox19b_dome_peak_18388,197,.,11.73903,22.69934,19.73669,76,True,True
7291,chr20,20698136,20698274,Sox19b_dome_peak_18389,146,.,10.34817,17.50796,14.67433,47,True,False
7292,chr20,20756859,20757075,Sox19b_dome_peak_18391,216,.,13.375079999999999,24.69321,21.686329999999998,120,True,True
7293,chr20,20834165,20834401,Sox19b_dome_peak_18394,1042,.,34.244009999999996,108.32703000000001,104.21461,143,True,True
7294,chr20,20871506,20871719,Sox19b_dome_peak_18395,337,.,18.07118,36.99694,33.75861,94,True,True
7295,chr20,20916057,20916315,Sox19b_dome_peak_18397,284,.,14.629389999999999,31.58349,28.43961,137,True,False
7296,chr20,20927463,20927624,Sox19b_dome_peak_18398,499,.,22.06779,53.387269999999994,49.90515,91,True,False
7297,chr20,20954600,20954918,Sox19b_dome_peak_18399,192,.,12.035060000000001,22.244979999999998,19.29271,83,True,True
7298,chr20,21264506,21264657,Sox19b_dome_peak_18405,213,.,13.19149,24.34431,21.34525,72,True,False
7299,chr20,21318733,21318874,Sox19b_dome_peak_18408,187,.,12.21914,21.63955,18.70123,52,True,True
7300,chr20,21426866,21426993,Sox19b_dome_peak_18410,359,.,19.20628,39.17565,35.90173,56,True,True
7301,chr20,21458856,21459429,Sox19b_dome_peak_18412,315,.,14.9519,34.74998,31.54979,391,False,True
7302,chr20,21619041,21619281,Sox19b_dome_peak_18415,605,.,24.060370000000002,64.16391,60.54427,111,True,True
7303,chr20,21663794,21664228,Sox19b_dome_peak_18417,712,.,18.06125,75.00929000000001,71.26375,145,True,False
7304,chr20,21666054,21666249,Sox19b_dome_peak_18418,339,.,10.98024,37.191759999999995,33.949709999999996,86,True,True
7305,chr20,21673035,21673405,Sox19b_dome_peak_18419,899,.,19.87545,93.90404000000001,89.94962,149,True,True
7306,chr20,21675149,21675379,Sox19b_dome_peak_18420,509,.,13.66451,54.43595,50.9396,97,True,False
7307,chr20,21736161,21736652,Sox19b_dome_peak_18425,350,.,13.07275,38.285109999999996,35.02571,300,True,False
7308,chr20,21906725,21906887,Sox19b_dome_peak_18430,213,.,13.337470000000001,24.32936,21.33067,61,False,True
7309,chr20,21983443,21983558,Sox19b_dome_peak_18433,408,.,21.023989999999998,44.15112,40.80095,66,True,True
7310,chr20,22093570,22093865,Sox19b_dome_peak_18438,185,.,11.57134,21.43966,18.50624,60,False,True
7311,chr20,22147238,22147388,Sox19b_dome_peak_18443,231,.,13.96609,26.17246,23.13423,76,True,False
7312,chr20,22286734,22286970,Sox19b_dome_peak_18447,395,.,18.55013,42.92386,39.592490000000005,175,True,True
7313,chr20,22310054,22310242,Sox19b_dome_peak_18450,472,.,12.989360000000001,50.65129,47.20665,55,True,False
7314,chr20,22313556,22313966,Sox19b_dome_peak_18452,446,.,12.48601,48.03363,44.62617,106,True,True
7315,chr20,22477380,22477487,Sox19b_dome_peak_18456,239,.,10.25871,27.055590000000002,23.99941,69,True,False
7316,chr20,22488687,22488925,Sox19b_dome_peak_18461,249,.,13.23151,28.00599,24.930770000000003,139,True,False
7317,chr20,22502916,22503065,Sox19b_dome_peak_18462,169,.,11.33726,19.880979999999997,16.98554,43,True,False
7318,chr20,22530193,22530526,Sox19b_dome_peak_18463,1320,.,31.40151,136.49825,132.09444,219,True,True
7319,chr20,22676537,22676719,Sox19b_dome_peak_18466,340,.,17.230179999999997,37.26934,34.02616,84,True,False
7320,chr20,22895132,22895341,Sox19b_dome_peak_18471,212,.,12.63717,24.223679999999998,21.227,113,True,False
7321,chr20,23023203,23023360,Sox19b_dome_peak_18473,454,.,10.03839,48.907990000000005,45.48808,81,True,True
7322,chr20,23025326,23025638,Sox19b_dome_peak_18474,2221,.,27.03251,227.55782999999997,222.1564,109,True,False
7323,chr20,23031434,23031693,Sox19b_dome_peak_18477,871,.,20.53516,91.10495999999999,87.18186,108,True,False
7324,chr20,23040497,23040904,Sox19b_dome_peak_18479,526,.,13.47853,56.13503000000001,52.6159,168,True,False
7325,chr20,23043258,23043591,Sox19b_dome_peak_18480,399,.,11.899560000000001,43.23819,39.90189,229,True,True
7326,chr20,23083666,23083817,Sox19b_dome_peak_18484,160,.,10.06809,18.91199,16.04114,64,True,False
7327,chr20,23113072,23113466,Sox19b_dome_peak_18486,974,.,33.215309999999995,101.44788,97.4109,208,True,False
7328,chr20,23124458,23124779,Sox19b_dome_peak_18487,214,.,11.477260000000001,24.47687,21.475,244,True,True
7329,chr20,23125628,23125734,Sox19b_dome_peak_18488,397,.,17.375510000000002,43.13105,39.796479999999995,65,True,True
7330,chr20,23188131,23188291,Sox19b_dome_peak_18490,141,.,10.1234,16.93176,14.11385,74,True,False
7331,chr20,23226462,23226781,Sox19b_dome_peak_18491,379,.,15.85154,41.24411,37.93842,134,True,False
7332,chr20,23254285,23254449,Sox19b_dome_peak_18495,464,.,19.07261,49.863690000000005,46.43036,109,True,False
7333,chr20,23263207,23263444,Sox19b_dome_peak_18498,488,.,19.09809,52.29548,48.82779,95,True,False
7334,chr20,23277474,23277712,Sox19b_dome_peak_18500,166,.,11.32364,19.57713,16.68937,100,True,False
7335,chr20,23284682,23284987,Sox19b_dome_peak_18501,470,.,22.145529999999997,50.53651,47.09361,70,True,False
7336,chr20,23451390,23451701,Sox19b_dome_peak_18507,395,.,17.215889999999998,42.858959999999996,39.528529999999996,182,True,False
7337,chr20,23456769,23457186,Sox19b_dome_peak_18508,737,.,20.35899,77.51346,73.73933000000001,86,True,False
7338,chr20,23480222,23480458,Sox19b_dome_peak_18511,201,.,12.7418,23.15446,20.18188,108,True,False
7339,chr20,23584881,23585226,Sox19b_dome_peak_18514,532,.,18.88505,56.788869999999996,53.26101,172,True,True
7340,chr20,23635219,23635397,Sox19b_dome_peak_18518,164,.,11.1663,19.31551,16.43391,80,True,False
7341,chr20,23668426,23668860,Sox19b_dome_peak_18521,806,.,20.34649,84.49645,80.64458,155,True,True
7342,chr20,23988248,23988453,Sox19b_dome_peak_18527,260,.,14.85125,29.099040000000002,26.002,111,True,False
7343,chr20,23999315,23999734,Sox19b_dome_peak_18528,1122,.,25.87789,116.42966000000001,112.23116,246,True,True
7344,chr20,24024751,24024994,Sox19b_dome_peak_18534,839,.,29.36022,87.88197,83.99333,69,True,False
7345,chr20,24092632,24092859,Sox19b_dome_peak_18539,698,.,28.06597,73.61001,69.88056999999999,82,True,True
7346,chr20,24157454,24157740,Sox19b_dome_peak_18545,975,.,29.8795,101.60276,97.56425,135,True,True
7347,chr20,24172438,24172661,Sox19b_dome_peak_18546,287,.,15.844,31.89527,28.745759999999997,75,True,False
7348,chr20,24302397,24302822,Sox19b_dome_peak_18547,511,.,21.87479,54.63649,51.13749,169,True,False
7349,chr20,24310420,24310573,Sox19b_dome_peak_18548,163,.,11.1018,19.18655,16.30829,42,True,False
7350,chr20,24389215,24389477,Sox19b_dome_peak_18552,830,.,28.834290000000003,86.97005,83.09137,104,True,False
7351,chr20,24544795,24544973,Sox19b_dome_peak_18554,187,.,11.97311,21.72449,18.78446,52,True,True
7352,chr20,24555019,24555283,Sox19b_dome_peak_18555,246,.,14.59075,27.736290000000004,24.66637,43,True,False
7353,chr20,24571766,24572006,Sox19b_dome_peak_18556,382,.,18.95576,41.54891,38.23852,155,True,True
7354,chr20,24629524,24629742,Sox19b_dome_peak_18561,291,.,15.42005,32.30146,29.144240000000003,103,True,False
7355,chr20,24759916,24760224,Sox19b_dome_peak_18565,614,.,21.625329999999998,65.12315,61.492230000000006,130,True,False
7356,chr20,24766057,24766320,Sox19b_dome_peak_18566,369,.,17.7866,40.22204,36.93199,126,True,True
7357,chr20,24893780,24894150,Sox19b_dome_peak_18568,827,.,24.926029999999997,86.59236999999999,82.71781,260,True,True
7358,chr20,24912852,24913158,Sox19b_dome_peak_18569,152,.,10.553189999999999,18.127270000000003,15.277239999999999,258,True,False
7359,chr20,24945280,24945434,Sox19b_dome_peak_18573,373,.,18.83159,40.68589,37.388709999999996,74,True,False
7360,chr20,24955449,24955709,Sox19b_dome_peak_18574,344,.,15.43775,37.651559999999996,34.40197,172,True,True
7361,chr20,24981798,24982035,Sox19b_dome_peak_18579,207,.,12.60524,23.69164,20.70659,48,True,True
7362,chr20,25071078,25071469,Sox19b_dome_peak_18586,967,.,24.88477,100.74257,96.71299,174,True,True
7363,chr20,25144547,25144790,Sox19b_dome_peak_18590,556,.,24.0651,59.17058000000001,55.61232,113,True,False
7364,chr20,25222249,25222498,Sox19b_dome_peak_18592,717,.,22.47363,75.51432,71.76290999999999,139,True,True
7365,chr20,25234371,25234659,Sox19b_dome_peak_18595,631,.,24.5697,66.76482,63.114540000000005,119,True,True
7366,chr20,25299868,25300051,Sox19b_dome_peak_18597,406,.,19.16675,43.97123,40.6238,112,True,False
7367,chr20,25346959,25347160,Sox19b_dome_peak_18599,228,.,13.57867,25.87274,22.84095,65,True,True
7368,chr20,25362734,25362906,Sox19b_dome_peak_18600,344,.,18.46808,37.74326,34.49218,92,True,False
7369,chr20,25377738,25377930,Sox19b_dome_peak_18601,734,.,26.44158,77.17159000000001,73.40099000000001,100,True,False
7370,chr20,25399778,25400009,Sox19b_dome_peak_18603,221,.,13.4093,25.13249,22.11649,140,True,True
7371,chr20,25409523,25409649,Sox19b_dome_peak_18604,194,.,12.12618,22.40527,19.44914,66,True,False
7372,chr20,25418499,25418662,Sox19b_dome_peak_18608,169,.,11.13844,19.84682,16.95247,110,True,False
7373,chr20,25568144,25568437,Sox19b_dome_peak_18616,898,.,27.780890000000003,93.81936,89.86591999999999,109,True,True
7374,chr20,25622878,25623074,Sox19b_dome_peak_18617,1617,.,34.34908,166.47148,161.74437,99,True,True
7375,chr20,25626900,25627045,Sox19b_dome_peak_18618,363,.,11.18716,39.589,36.308859999999996,63,True,False
7376,chr20,25630251,25630397,Sox19b_dome_peak_18619,319,.,11.2308,35.20029,31.992590000000003,76,True,True
7377,chr20,25632330,25632645,Sox19b_dome_peak_18620,377,.,13.78546,41.06718,37.76419,109,True,True
7378,chr20,25677273,25677622,Sox19b_dome_peak_18622,1141,.,28.15703,118.38725,114.16921,216,False,True
7379,chr20,25851960,25852125,Sox19b_dome_peak_18627,419,.,20.719079999999998,45.307359999999996,41.93992,84,True,True
7380,chr20,25888831,25889185,Sox19b_dome_peak_18628,436,.,18.33802,47.04549,43.6523,244,True,True
7381,chr20,25927937,25928105,Sox19b_dome_peak_18629,296,.,16.04638,32.79985,29.633809999999997,92,True,False
7382,chr20,26040890,26041023,Sox19b_dome_peak_18633,188,.,10.5556,21.80179,18.85995,72,True,True
7383,chr20,26047707,26048117,Sox19b_dome_peak_18635,694,.,23.63426,73.14664,69.42219,238,True,True
7384,chr20,26121792,26121891,Sox19b_dome_peak_18638,140,.,10.00347,16.8419,14.02619,65,True,False
7385,chr20,26399742,26400066,Sox19b_dome_peak_18648,171,.,10.12063,20.00694,17.10831,180,True,False
7386,chr20,26418111,26418365,Sox19b_dome_peak_18651,1434,.,16.540770000000002,148.02022,143.4935,149,True,False
7387,chr20,26422130,26422439,Sox19b_dome_peak_18653,1396,.,15.734589999999999,144.13141000000002,139.64735,180,False,True
7388,chr20,26440747,26440907,Sox19b_dome_peak_18658,364,.,17.08227,39.731120000000004,36.44887,84,True,True
7389,chr20,26458194,26458399,Sox19b_dome_peak_18660,749,.,27.32913,78.7035,74.91615,88,True,True
7390,chr20,26621105,26621347,Sox19b_dome_peak_18666,298,.,15.474179999999999,33.00819,29.83843,165,True,False
7391,chr20,26672047,26672255,Sox19b_dome_peak_18668,169,.,10.91392,19.86512,16.970229999999997,77,True,False
7392,chr20,26801314,26801491,Sox19b_dome_peak_18675,194,.,11.83636,22.36319,19.40829,98,True,True
7393,chr20,26846293,26846662,Sox19b_dome_peak_18679,179,.,10.93821,20.851010000000002,17.93147,172,True,False
7394,chr20,26880491,26880708,Sox19b_dome_peak_18680,150,.,10.43856,17.91345,15.06918,61,True,False
7395,chr20,26964062,26964308,Sox19b_dome_peak_18689,487,.,20.47651,52.26147,48.79435,53,True,True
7396,chr20,26984124,26984225,Sox19b_dome_peak_18690,326,.,16.00832,35.855140000000006,32.63606,67,True,True
7397,chr20,27003464,27003683,Sox19b_dome_peak_18693,224,.,13.5899,25.46549,22.44187,115,True,True
7398,chr20,27071479,27071743,Sox19b_dome_peak_18696,333,.,16.040960000000002,36.5865,33.35521,60,True,True
7399,chr20,27086091,27086473,Sox19b_dome_peak_18698,467,.,18.79399,50.17284,46.73519,99,True,False
7400,chr20,27114181,27114536,Sox19b_dome_peak_18699,714,.,22.77413,75.17976999999999,71.43213,198,True,True
7401,chr20,27191884,27192152,Sox19b_dome_peak_18700,176,.,11.55511,20.5997,17.68636,170,True,True
7402,chr20,27220791,27221290,Sox19b_dome_peak_18702,765,.,24.08607,80.35898,76.55328,209,True,False
7403,chr20,27433868,27433994,Sox19b_dome_peak_18703,203,.,12.81333,23.29208,20.31645,48,True,False
7404,chr20,27493854,27494125,Sox19b_dome_peak_18705,154,.,10.67036,18.34832,15.49286,119,True,False
7405,chr20,27641304,27641546,Sox19b_dome_peak_18710,165,.,11.09097,19.418129999999998,16.53432,145,True,False
7406,chr20,27743292,27743598,Sox19b_dome_peak_18715,1031,.,14.250520000000002,107.29691000000001,103.19489,121,False,False
7407,chr20,27747028,27747277,Sox19b_dome_peak_18717,818,.,11.90943,85.7536,81.88799,118,True,False
7408,chr20,27747454,27747834,Sox19b_dome_peak_18718,637,.,10.21796,67.364,63.70675,90,True,True
7409,chr20,27753489,27753643,Sox19b_dome_peak_18719,316,.,11.06621,34.84713,31.64528,79,True,False
7410,chr20,27753977,27754196,Sox19b_dome_peak_18720,784,.,20.12037,82.23952,78.41277,82,True,True
7411,chr20,27803071,27803402,Sox19b_dome_peak_18722,212,.,12.92825,24.26302,21.26559,111,True,False
