,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain nanog motif
1477,chr25,18858420,18858542,Nanog_256_peak_8942,392,.,21.36818,44.06348,39.21051,51,False
1478,chr25,20467985,20468451,Nanog_256_peak_8954,356,.,13.794310000000001,40.37683,35.6408,219,True
1479,chr25,20554928,20555197,Nanog_256_peak_8955,169,.,11.511389999999999,20.90109,16.925720000000002,192,True
1480,chr25,20764303,20764557,Nanog_256_peak_8958,282,.,14.94249,32.74706,28.2815,52,False
1481,chr25,21599694,21599807,Nanog_256_peak_8964,192,.,12.40359,23.3393,19.25019,49,True
1482,chr25,22887405,22887667,Nanog_256_peak_8973,155,.,10.425310000000001,19.5049,15.59661,58,True
1483,chr25,22904602,22904783,Nanog_256_peak_8974,189,.,12.24978,23.07254,18.994979999999998,107,False
1484,chr25,25507337,25507456,Nanog_256_peak_8991,157,.,10.788789999999999,19.65156,15.73715,54,False
1485,chr25,25544111,25544276,Nanog_256_peak_8992,208,.,11.82338,25.05706,20.89473,122,False
1486,chr25,25550802,25550946,Nanog_256_peak_8994,192,.,11.11084,23.28895,19.20243,72,False
1487,chr25,30195717,30196167,Nanog_256_peak_9024,402,.,15.51762,45.086870000000005,40.20393,245,True
1488,chr25,31956824,31957210,Nanog_256_peak_9039,369,.,12.125760000000001,41.75175,36.97012,210,False
1489,chr25,32870134,32870275,Nanog_256_peak_9052,190,.,12.310839999999999,23.17825,19.09637,47,True
1490,chr25,32915183,32915509,Nanog_256_peak_9053,180,.,10.70687,22.054679999999998,18.02245,254,False
1491,chr25,33295153,33295340,Nanog_256_peak_9057,133,.,10.029689999999999,17.16834,13.37945,36,False
1492,chr25,34156178,34156575,Nanog_256_peak_9064,408,.,10.856069999999999,45.77665,40.878479999999996,109,False
1493,chr25,34161583,34161946,Nanog_256_peak_9067,557,.,13.700120000000002,61.05191,55.759190000000004,212,False
1494,chr25,34908077,34908372,Nanog_256_peak_9077,476,.,20.73029,52.69296,47.61401,62,False
1495,chr25,35019938,35020110,Nanog_256_peak_9080,303,.,17.20016,34.871970000000005,30.32873,88,True
1496,chr25,35155425,35155579,Nanog_256_peak_9085,282,.,14.910910000000001,32.693979999999996,28.230190000000004,98,False
1497,chr25,36291958,36292062,Nanog_256_peak_9099,136,.,10.309619999999999,17.43209,13.62985,61,False
1498,chr3,138647,138837,Nanog_256_peak_9114,237,.,14.733270000000001,28.00869,23.7255,81,False
1499,chr3,151609,151867,Nanog_256_peak_9115,177,.,12.006260000000001,21.78451,17.76511,103,True
1500,chr3,1106853,1107076,Nanog_256_peak_9117,172,.,11.72278,21.275270000000003,17.28049,133,False
1501,chr3,1489272,1489465,Nanog_256_peak_9125,253,.,12.02942,29.707890000000003,25.355829999999997,102,False
1502,chr3,1493502,1493620,Nanog_256_peak_9127,254,.,12.08562,29.807779999999998,25.4523,27,False
1503,chr3,3447703,3448099,Nanog_256_peak_9130,363,.,18.290570000000002,41.07866,36.31658,280,True
1504,chr3,3959167,3959331,Nanog_256_peak_9134,283,.,16.78979,32.78202,28.31451,64,True
1505,chr3,5067632,5067792,Nanog_256_peak_9138,151,.,10.65842,19.00374,15.120070000000002,45,True
1506,chr3,5437017,5437121,Nanog_256_peak_9142,152,.,10.94835,19.15468,15.26331,44,False
1507,chr3,5949973,5950163,Nanog_256_peak_9146,133,.,10.029689999999999,17.16834,13.37945,38,False
1508,chr3,8676109,8676329,Nanog_256_peak_9162,147,.,10.422260000000001,18.5968,14.733670000000002,49,False
1509,chr3,10285093,10285226,Nanog_256_peak_9173,152,.,11.12219,19.122429999999998,15.23274,50,False
1510,chr3,10450265,10450406,Nanog_256_peak_9176,269,.,16.07266,31.365309999999997,26.94919,94,False
1511,chr3,11828194,11828360,Nanog_256_peak_9188,147,.,10.422260000000001,18.5968,14.733670000000002,57,False
1512,chr3,12554335,12554768,Nanog_256_peak_9195,286,.,12.82484,33.08267,28.60412,357,False
1513,chr3,15395098,15395348,Nanog_256_peak_9213,276,.,14.918320000000001,32.0695,27.626640000000002,133,True
1514,chr3,16132908,16133106,Nanog_256_peak_9222,276,.,14.542129999999998,32.07452,27.63133,79,True
1515,chr3,16227662,16227826,Nanog_256_peak_9225,585,.,24.88029,63.857319999999994,58.502340000000004,84,False
1516,chr3,16663989,16664148,Nanog_256_peak_9229,342,.,18.21856,38.98205,34.288959999999996,79,False
1517,chr3,16722023,16722242,Nanog_256_peak_9230,207,.,13.02696,24.8986,20.74384,108,True
1518,chr3,16834777,16834950,Nanog_256_peak_9233,695,.,25.29413,75.17564,69.59779,69,True
1519,chr3,17951538,17951714,Nanog_256_peak_9241,252,.,15.125160000000001,29.594170000000002,25.24541,96,False
1520,chr3,18372900,18373064,Nanog_256_peak_9245,169,.,11.27495,20.93286,16.95576,114,False
1521,chr3,19115760,19115955,Nanog_256_peak_9251,684,.,27.25767,74.01184,68.45724,130,True
1522,chr3,19374982,19375264,Nanog_256_peak_9255,144,.,10.22096,18.253339999999998,14.408760000000001,93,False
1523,chr3,21183795,21184248,Nanog_256_peak_9271,289,.,14.58005,33.44985,28.957959999999996,159,True
1524,chr3,21670079,21670393,Nanog_256_peak_9276,337,.,14.27144,38.43719,33.7636,69,False
1525,chr3,21941469,21941555,Nanog_256_peak_9281,188,.,10.576,22.95415,18.88116,40,False
1526,chr3,21988413,21988624,Nanog_256_peak_9283,255,.,14.39318,29.95747,25.596,90,False
1527,chr3,22545561,22545732,Nanog_256_peak_9290,166,.,11.71848,20.61972,16.65686,81,False
1528,chr3,23282710,23282977,Nanog_256_peak_9297,183,.,11.86715,22.415670000000002,18.3663,77,True
1529,chr3,23604350,23604452,Nanog_256_peak_9307,161,.,11.2534,20.05239,16.11725,36,False
1530,chr3,23644905,23645073,Nanog_256_peak_9309,294,.,14.098370000000001,33.9749,29.464309999999998,78,True
1531,chr3,23656739,23656965,Nanog_256_peak_9310,349,.,13.81221,39.7052,34.98867,112,True
1532,chr3,23731702,23732009,Nanog_256_peak_9315,263,.,10.3019,30.739559999999997,26.345540000000003,132,False
1533,chr3,23860977,23861230,Nanog_256_peak_9322,257,.,13.38359,30.1262,25.75662,78,True
1534,chr3,24111595,24111845,Nanog_256_peak_9329,177,.,11.78335,21.80581,17.7852,96,False
1535,chr3,24118889,24119092,Nanog_256_peak_9330,188,.,11.88947,22.952289999999998,18.87942,57,False
1536,chr3,24187743,24188135,Nanog_256_peak_9333,282,.,14.16833,32.75394,28.28775,97,False
1537,chr3,24197916,24198037,Nanog_256_peak_9334,287,.,15.976410000000001,33.256029999999996,28.77277,62,False
1538,chr3,24595631,24595994,Nanog_256_peak_9338,237,.,13.22419,27.993759999999998,23.71097,192,False
1539,chr3,24756271,24756502,Nanog_256_peak_9339,150,.,10.80048,18.88474,15.006910000000001,117,True
1540,chr3,25078996,25079197,Nanog_256_peak_9344,314,.,16.1438,36.08343,31.49574,64,True
1541,chr3,25086969,25087181,Nanog_256_peak_9345,230,.,13.17335,27.313709999999997,23.05992,31,False
1542,chr3,25280053,25280396,Nanog_256_peak_9348,223,.,12.37383,26.57071,22.34565,160,False
1543,chr3,25491255,25491415,Nanog_256_peak_9353,148,.,10.68502,18.67613,14.808589999999999,64,False
1544,chr3,25907711,25908138,Nanog_256_peak_9360,351,.,16.726589999999998,39.841390000000004,35.121629999999996,365,False
1545,chr3,26077003,26077143,Nanog_256_peak_9362,259,.,15.49894,30.28118,25.905829999999998,75,False
1546,chr3,26110840,26111017,Nanog_256_peak_9364,149,.,10.04677,18.87668,14.99915,103,False
1547,chr3,26225926,26226191,Nanog_256_peak_9365,238,.,12.224219999999999,28.15612,23.86747,214,False
1548,chr3,29278218,29278414,Nanog_256_peak_9390,264,.,14.89975,30.8173,26.420409999999997,67,False
1549,chr3,29899828,29900132,Nanog_256_peak_9393,556,.,19.7998,60.95693000000001,55.666419999999995,137,False
1550,chr3,30317739,30317933,Nanog_256_peak_9399,172,.,11.43948,21.2135,17.2219,76,False
1551,chr3,30771189,30771523,Nanog_256_peak_9405,391,.,16.59633,44.03158,39.179759999999995,146,False
1552,chr3,31263633,31264047,Nanog_256_peak_9416,163,.,10.59437,20.27904,16.33185,58,False
1553,chr3,32329263,32329565,Nanog_256_peak_9425,401,.,14.714879999999999,45.0401,40.15858,176,False
1554,chr3,32842532,32842771,Nanog_256_peak_9432,173,.,11.495389999999999,21.309260000000002,17.31289,97,False
1555,chr3,32967950,32968069,Nanog_256_peak_9433,141,.,10.2732,17.94564,14.117170000000002,66,False
1556,chr3,33762826,33763130,Nanog_256_peak_9442,598,.,16.297220000000003,65.23702,59.85793,182,True
1557,chr3,33765462,33765704,Nanog_256_peak_9443,503,.,14.72623,55.464580000000005,50.30668,107,False
1558,chr3,34461096,34461500,Nanog_256_peak_9449,312,.,14.370289999999999,35.81315,31.234609999999996,152,False
1559,chr3,35434500,35434736,Nanog_256_peak_9459,359,.,15.94674,40.67908,35.93354,63,True
1560,chr3,36218687,36218870,Nanog_256_peak_9469,142,.,10.65204,18.119770000000003,14.2827,113,False
1561,chr3,36565822,36566033,Nanog_256_peak_9475,129,.,10.002310000000001,16.67834,12.91665,78,True
1562,chr3,36612580,36612944,Nanog_256_peak_9477,318,.,12.48495,36.45628,31.85435,287,True
1563,chr3,37601370,37601488,Nanog_256_peak_9485,317,.,18.409029999999998,36.340340000000005,31.74365,62,False
1564,chr3,37699999,37700103,Nanog_256_peak_9488,172,.,11.692110000000001,21.22069,17.2287,59,False
1565,chr3,38808762,38808885,Nanog_256_peak_9494,135,.,10.24971,17.31491,13.519129999999999,44,False
1566,chr3,39082703,39083000,Nanog_256_peak_9500,214,.,13.432789999999999,25.61275,21.42585,133,False
1567,chr3,39257721,39258012,Nanog_256_peak_9501,244,.,12.20865,28.756109999999996,24.44145,132,False
1568,chr3,39491029,39491385,Nanog_256_peak_9503,642,.,21.72525,69.66979,64.20268,199,False
1569,chr3,39695820,39696087,Nanog_256_peak_9508,243,.,13.621329999999999,28.658820000000002,24.34913,156,False
1570,chr3,40570299,40570717,Nanog_256_peak_9522,555,.,20.20563,60.855959999999996,55.5681,252,True
1571,chr3,40589185,40589405,Nanog_256_peak_9524,142,.,10.353010000000001,18.08566,14.25058,67,True
1572,chr3,41278034,41278285,Nanog_256_peak_9529,170,.,11.329260000000001,21.02533,17.04338,154,True
1573,chr3,41797289,41797601,Nanog_256_peak_9535,199,.,11.23677,24.07254,19.94956,63,False
1574,chr3,41821988,41822243,Nanog_256_peak_9537,152,.,10.460469999999999,19.0958,15.20754,59,False
1575,chr3,41903202,41903443,Nanog_256_peak_9539,266,.,11.40217,31.09235,26.6871,76,False
1576,chr3,42066719,42066955,Nanog_256_peak_9545,225,.,13.52994,26.787470000000003,22.55336,51,False
1577,chr3,42474611,42474755,Nanog_256_peak_9551,194,.,12.94536,23.54844,19.4496,61,False
1578,chr3,43089573,43089822,Nanog_256_peak_9563,470,.,20.40331,52.13694,47.071290000000005,136,True
1579,chr3,43536718,43537024,Nanog_256_peak_9571,195,.,12.28466,23.62098,19.518420000000003,92,False
1580,chr3,43674308,43674622,Nanog_256_peak_9574,363,.,14.962320000000002,41.12108,36.3577,66,True
1581,chr3,45365714,45365938,Nanog_256_peak_9596,192,.,12.112119999999999,23.328210000000002,19.23974,150,True
1582,chr3,45780453,45780654,Nanog_256_peak_9603,170,.,10.39883,20.997510000000002,17.01693,120,False
1583,chr3,45787858,45788254,Nanog_256_peak_9605,335,.,13.791360000000001,38.26128,33.59353,249,True
1584,chr3,47168496,47168766,Nanog_256_peak_9614,142,.,10.14746,18.12864,14.291139999999999,78,False
1585,chr3,48028479,48028630,Nanog_256_peak_9622,249,.,14.96476,29.30343,24.96552,74,False
1586,chr3,48463200,48463347,Nanog_256_peak_9624,166,.,11.33618,20.59419,16.632260000000002,73,False
1587,chr3,48930391,48930556,Nanog_256_peak_9627,147,.,10.174660000000001,18.61656,14.751970000000002,82,False
1588,chr3,49446941,49447059,Nanog_256_peak_9631,132,.,10.10295,17.03138,13.25026,84,False
1589,chr3,49504039,49504149,Nanog_256_peak_9632,168,.,10.922369999999999,20.82461,16.85229,56,False
1590,chr3,51760745,51760987,Nanog_256_peak_9656,212,.,12.70753,25.39347,21.21633,168,False
1591,chr3,51827520,51827777,Nanog_256_peak_9660,470,.,17.67839,52.15875,47.09193,103,True
1592,chr3,53032575,53032688,Nanog_256_peak_9666,230,.,14.116670000000001,27.300859999999997,23.04753,65,True
1593,chr3,53276909,53277218,Nanog_256_peak_9667,181,.,12.02433,22.22615,18.18554,250,True
1594,chr3,53800839,53801152,Nanog_256_peak_9669,178,.,11.53457,21.851329999999997,17.8289,202,False
1595,chr3,55095009,55095160,Nanog_256_peak_9682,212,.,12.03277,25.407329999999998,21.229020000000002,71,False
1596,chr3,55364066,55364165,Nanog_256_peak_9685,243,.,14.57826,28.61182,24.30469,78,False
1597,chr3,56947235,56947356,Nanog_256_peak_9694,215,.,13.25208,25.78601,21.591070000000002,56,True
1598,chr3,57039141,57039529,Nanog_256_peak_9696,431,.,14.423979999999998,48.12706,43.17102,190,True
1599,chr3,57630769,57630935,Nanog_256_peak_9699,221,.,14.063579999999998,26.35888,22.1409,57,False
1600,chr3,57945358,57945629,Nanog_256_peak_9703,265,.,13.47195,30.918670000000002,26.518420000000003,147,True
1601,chr3,58301582,58302282,Nanog_256_peak_9707,252,.,12.69769,29.5988,25.24999,82,True
1602,chr3,59380696,59380941,Nanog_256_peak_9717,239,.,14.65199,28.268720000000002,23.9747,90,True
1603,chr3,59421927,59422070,Nanog_256_peak_9718,249,.,13.98121,29.263009999999998,24.927020000000002,58,False
1604,chr3,59899863,59899984,Nanog_256_peak_9721,196,.,12.069360000000001,23.77903,19.66817,50,True
1605,chr3,60034011,60034190,Nanog_256_peak_9725,198,.,12.9871,23.96163,19.84321,97,False
1606,chr3,60083091,60083285,Nanog_256_peak_9728,188,.,11.23988,22.943360000000002,18.87076,100,True
1607,chr3,60495730,60495993,Nanog_256_peak_9732,341,.,17.78415,38.86902,34.18026,175,False
1608,chr3,60589575,60589730,Nanog_256_peak_9735,140,.,10.52492,17.86075,14.03687,87,False
1609,chr3,60809203,60809305,Nanog_256_peak_9739,196,.,10.705039999999999,23.74728,19.63826,35,False
1610,chr3,61368637,61368732,Nanog_256_peak_9747,175,.,11.37518,21.58268,17.573520000000002,62,False
1611,chr3,61521728,61521963,Nanog_256_peak_9752,330,.,13.8921,37.74732,33.09825,64,True
1612,chr3,61895586,61895738,Nanog_256_peak_9755,176,.,12.12354,21.66688,17.65343,105,False
1613,chr3,62158687,62159052,Nanog_256_peak_9763,154,.,10.58435,19.304779999999997,15.406429999999999,254,False
1614,chr3,62288190,62288369,Nanog_256_peak_9766,185,.,12.44079,22.58442,18.527279999999998,75,False
1615,chr3,62328529,62328636,Nanog_256_peak_9768,192,.,12.67221,23.38273,19.29143,43,True
1616,chr4,63448,63698,Nanog_256_peak_9772,277,.,11.335289999999999,32.22997,27.782090000000004,143,False
1617,chr4,446865,447163,Nanog_256_peak_9778,457,.,18.23508,50.779340000000005,45.75105,96,True
1618,chr4,456236,456612,Nanog_256_peak_9779,514,.,20.19872,56.665530000000004,51.47531,203,True
1619,chr4,805793,806324,Nanog_256_peak_9781,146,.,10.08282,18.46333,14.606729999999999,65,False
1620,chr4,1121469,1121766,Nanog_256_peak_9790,242,.,14.230129999999999,28.53148,24.22746,131,True
1621,chr4,1396638,1396999,Nanog_256_peak_9794,283,.,14.974210000000001,32.80037,28.331870000000002,313,True
1622,chr4,4187978,4188120,Nanog_256_peak_9833,144,.,10.24569,18.29539,14.44846,44,False
1623,chr4,4392028,4392242,Nanog_256_peak_9837,172,.,11.467360000000001,21.26124,17.26742,114,False
1624,chr4,4414611,4414783,Nanog_256_peak_9838,135,.,10.279580000000001,17.37322,13.57368,80,True
1625,chr4,4602460,4602711,Nanog_256_peak_9840,146,.,10.12853,18.53955,14.679260000000001,213,True
1626,chr4,4848019,4848420,Nanog_256_peak_9843,258,.,13.460189999999999,30.255390000000002,25.88065,190,False
1627,chr4,4883979,4884223,Nanog_256_peak_9844,190,.,11.972,23.0914,19.012970000000003,132,True
1628,chr4,4917272,4917946,Nanog_256_peak_9845,279,.,11.772039999999999,32.43993,27.9851,295,False
1629,chr4,5084146,5084268,Nanog_256_peak_9847,224,.,14.225610000000001,26.671870000000002,22.442829999999997,60,False
1630,chr4,6534857,6535036,Nanog_256_peak_9865,172,.,11.72278,21.275270000000003,17.28049,44,True
1631,chr4,6868425,6868736,Nanog_256_peak_9867,297,.,15.848729999999998,34.27473,29.752240000000004,68,True
1632,chr4,7451849,7452298,Nanog_256_peak_9872,444,.,12.51675,49.48563,44.49418,218,True
1633,chr4,7452478,7452901,Nanog_256_peak_9873,332,.,10.47396,37.86871,33.21532,218,False
1634,chr4,9222256,9222863,Nanog_256_peak_9889,443,.,14.99664,49.30774,44.3227,142,False
1635,chr4,9245038,9245232,Nanog_256_peak_9891,145,.,10.544130000000001,18.423920000000003,14.569270000000001,61,True
1636,chr4,9266743,9266861,Nanog_256_peak_9893,179,.,12.26402,21.939120000000003,17.91255,56,False
1637,chr4,9757938,9758055,Nanog_256_peak_9895,173,.,12.07231,21.33389,17.336389999999998,57,True
1638,chr4,9885620,9885809,Nanog_256_peak_9897,154,.,10.84963,19.33682,15.43728,44,True
1639,chr4,10325160,10325344,Nanog_256_peak_9902,151,.,11.029160000000001,19.04251,15.15685,127,False
1640,chr4,10776502,10776930,Nanog_256_peak_9908,200,.,10.92607,24.12574,20.00091,197,False
1641,chr4,12094970,12095185,Nanog_256_peak_9915,223,.,11.3401,26.62586,22.39911,62,False
1642,chr4,12102084,12102564,Nanog_256_peak_9916,338,.,11.5882,38.56293,33.88577,356,True
1643,chr4,12556075,12556242,Nanog_256_peak_9924,206,.,12.66267,24.77872,20.6294,85,False
1644,chr4,14291698,14291824,Nanog_256_peak_9945,185,.,11.95331,22.562820000000002,18.50641,53,False
1645,chr4,14600502,14600675,Nanog_256_peak_9951,184,.,10.32597,22.527279999999998,18.4727,98,False
1646,chr4,16161858,16161947,Nanog_256_peak_9971,168,.,11.863669999999999,20.78472,16.81409,56,True
1647,chr4,16564618,16564818,Nanog_256_peak_9973,141,.,10.476460000000001,17.98388,14.15346,127,True
1648,chr4,16859518,16859620,Nanog_256_peak_9975,164,.,10.38595,20.44699,16.49183,45,False
1649,chr4,16874034,16874172,Nanog_256_peak_9976,149,.,10.31558,18.85239,14.97594,34,False
1650,chr4,17955182,17955520,Nanog_256_peak_9981,147,.,10.174660000000001,18.61656,14.751970000000002,258,False
1651,chr4,18980914,18981063,Nanog_256_peak_9987,169,.,11.24799,20.88703,16.91222,93,False
1652,chr4,21608562,21608751,Nanog_256_peak_10017,207,.,11.02717,24.884829999999997,20.73065,65,True
1653,chr4,21959642,21959844,Nanog_256_peak_10022,156,.,11.19356,19.60966,15.696670000000001,108,False
1654,chr4,22125193,22125325,Nanog_256_peak_10026,171,.,11.6616,21.1665,17.17715,55,True
1655,chr4,22138743,22138891,Nanog_256_peak_10027,163,.,11.37435,20.27038,16.32369,71,True
1656,chr4,22273474,22273567,Nanog_256_peak_10029,149,.,10.025360000000001,18.84124,14.96541,55,False
1657,chr4,22594906,22595293,Nanog_256_peak_10033,165,.,10.75587,20.54737,16.58812,304,False
1658,chr4,23416583,23416722,Nanog_256_peak_10049,157,.,11.047830000000001,19.68585,15.769520000000002,45,True
1659,chr4,23753927,23754103,Nanog_256_peak_10052,149,.,10.93303,18.85378,14.97725,84,False
1660,chr4,25107918,25108181,Nanog_256_peak_10064,202,.,11.44712,24.42626,20.290589999999998,85,True
1661,chr4,25791437,25791574,Nanog_256_peak_10077,218,.,13.681420000000001,26.057010000000002,21.85225,70,False
1662,chr4,26861085,26861345,Nanog_256_peak_10090,200,.,12.28871,24.14728,20.0214,192,True
1663,chr4,29381420,29381617,Nanog_256_peak_10104,230,.,13.82826,27.300140000000003,23.04705,137,True
1664,chr4,29388510,29388854,Nanog_256_peak_10105,493,.,18.05973,54.45895,49.32528,186,True
1665,chr4,29408711,29409109,Nanog_256_peak_10107,185,.,10.70621,22.60984,18.55116,153,False
1666,chr4,29617621,29617751,Nanog_256_peak_10108,209,.,13.3779,25.07498,20.9116,55,True
1667,chr4,29918407,29918508,Nanog_256_peak_10111,445,.,23.43186,49.55558,44.561170000000004,44,False
1668,chr4,30101127,30101229,Nanog_256_peak_10113,210,.,13.806770000000002,25.24703,21.0753,38,False
1669,chr4,30449601,30449719,Nanog_256_peak_10114,160,.,11.50564,20.00323,16.069879999999998,47,True
1670,chr4,30480690,30480894,Nanog_256_peak_10115,4074,.,70.51531,414.51459,407.45145,132,True
1671,chr4,30492834,30492957,Nanog_256_peak_10116,225,.,14.45263,26.75641,22.5237,55,False
1672,chr4,30496243,30496347,Nanog_256_peak_10117,191,.,12.9313,23.21724,19.13441,53,True
1673,chr4,31861936,31862090,Nanog_256_peak_10121,220,.,13.790820000000002,26.2543,22.04131,110,False
1674,chr4,32494859,32495031,Nanog_256_peak_10124,139,.,10.16869,17.763279999999998,13.944629999999998,120,False
