,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain nanog motif,1k-cell new peak,in genome bin binding from 256-cell
2491,chr2,12823576,12823678,Nanog_1k_peak_10856,136,.,10.062610000000001,16.9543,13.62146,34,False,True,False
2492,chr2,13214964,13215076,Nanog_1k_peak_10861,229,.,14.34574,26.636020000000002,22.90083,62,True,False,True
2493,chr2,13938600,13938805,Nanog_1k_peak_10866,217,.,13.8685,25.44161,21.7502,125,False,False,True
2494,chr2,14005843,14005944,Nanog_1k_peak_10867,358,.,17.24482,40.00546,35.82734,61,False,False,True
2495,chr2,14052242,14052486,Nanog_1k_peak_10868,340,.,18.076810000000002,38.12267,34.0005,197,False,False,True
2496,chr2,14515777,14516065,Nanog_1k_peak_10873,779,.,30.530540000000002,83.25417,77.91919,104,False,False,True
2497,chr2,14676128,14676263,Nanog_1k_peak_10875,2135,.,63.52697,220.215,213.5024,63,False,False,True
2498,chr2,14708912,14709008,Nanog_1k_peak_10876,136,.,10.09785,16.949720000000003,13.617289999999999,44,False,True,True
2499,chr2,14730077,14730238,Nanog_1k_peak_10879,580,.,27.435109999999998,62.922819999999994,58.087790000000005,70,False,False,True
2500,chr2,14751585,14751678,Nanog_1k_peak_10880,237,.,14.7584,27.492309999999996,23.72556,45,True,True,True
2501,chr2,15125221,15125508,Nanog_1k_peak_10885,319,.,11.30598,36.00203,31.946379999999998,155,False,True,False
2502,chr2,15420046,15420291,Nanog_1k_peak_10895,192,.,11.53808,22.89175,19.29999,82,True,True,True
2503,chr2,15446950,15447269,Nanog_1k_peak_10897,405,.,18.41294,44.89247,40.57011,167,True,False,True
2504,chr2,15820212,15820403,Nanog_1k_peak_10899,175,.,11.82001,21.09065,17.57299,105,False,True,False
2505,chr2,16564227,16564656,Nanog_1k_peak_10905,905,.,19.7102,96.10558,90.51544,302,False,False,True
2506,chr2,16671189,16671383,Nanog_1k_peak_10910,163,.,11.11546,19.80591,16.34374,89,True,True,False
2507,chr2,16738434,16738639,Nanog_1k_peak_10914,151,.,10.79169,18.58001,15.17252,80,False,True,False
2508,chr2,16766079,16766415,Nanog_1k_peak_10917,192,.,11.161489999999999,22.81281,19.22394,185,True,True,False
2509,chr2,16800167,16800567,Nanog_1k_peak_10919,579,.,15.910929999999999,62.77168,57.94024,218,False,False,True
2510,chr2,16837230,16837466,Nanog_1k_peak_10921,293,.,14.131210000000001,33.35757,29.387520000000002,167,True,True,True
2511,chr2,17049143,17049481,Nanog_1k_peak_10923,232,.,11.57115,27.02882,23.27925,140,False,True,False
2512,chr2,17114807,17115029,Nanog_1k_peak_10927,468,.,21.78001,51.366409999999995,46.84882,112,False,False,True
2513,chr2,17610956,17611066,Nanog_1k_peak_10937,191,.,12.54293,22.77626,19.18894,61,False,True,False
2514,chr2,17820507,17820721,Nanog_1k_peak_10940,178,.,11.237630000000001,21.351670000000002,17.823970000000003,119,False,True,False
2515,chr2,18082904,18083042,Nanog_1k_peak_10945,146,.,10.60632,18.02607,14.64378,81,False,True,False
2516,chr2,18193075,18193459,Nanog_1k_peak_10948,143,.,10.14518,17.72242,14.35385,198,False,True,False
2517,chr2,18451858,18452074,Nanog_1k_peak_10954,143,.,10.12089,17.68025,14.31354,64,True,True,False
2518,chr2,19015748,19015914,Nanog_1k_peak_10961,346,.,17.32358,38.75188,34.61117,113,True,False,True
2519,chr2,19016140,19016268,Nanog_1k_peak_10962,162,.,10.52135,19.66488,16.208370000000002,44,True,True,True
2520,chr2,19234343,19234485,Nanog_1k_peak_10964,198,.,12.88503,23.43092,19.81655,27,False,True,False
2521,chr2,19609712,19609859,Nanog_1k_peak_10970,136,.,10.09785,16.949720000000003,13.617289999999999,52,True,True,False
2522,chr2,19815327,19815676,Nanog_1k_peak_10973,186,.,10.45342,22.18359,18.61993,138,True,True,False
2523,chr2,20113978,20114399,Nanog_1k_peak_10981,216,.,10.616,25.345860000000002,21.65811,342,True,True,False
2524,chr2,20175828,20175974,Nanog_1k_peak_10983,138,.,10.24898,17.20009,13.85565,104,True,True,False
2525,chr2,20249072,20249261,Nanog_1k_peak_10985,291,.,15.51864,33.08354,29.12265,125,False,False,True
2526,chr2,20725993,20726230,Nanog_1k_peak_10991,219,.,13.451929999999999,25.64675,21.94845,149,True,False,True
2527,chr2,20866807,20866956,Nanog_1k_peak_10993,209,.,13.09816,24.56741,20.90902,48,False,True,False
2528,chr2,20920228,20920540,Nanog_1k_peak_10996,146,.,10.08821,18.02838,14.64581,112,False,True,False
2529,chr2,21170901,21171129,Nanog_1k_peak_11003,329,.,10.39782,37.06469,32.9747,46,True,True,False
2530,chr2,21277640,21277844,Nanog_1k_peak_11007,152,.,10.87461,18.637970000000003,15.22685,46,True,True,False
2531,chr2,21489461,21489969,Nanog_1k_peak_11011,438,.,15.586039999999999,48.222840000000005,43.80144,172,True,False,True
2532,chr2,21576904,21577212,Nanog_1k_peak_11012,176,.,11.85131,21.14936,17.62976,204,True,True,False
2533,chr2,21605458,21605641,Nanog_1k_peak_11014,273,.,14.43155,31.25119,27.351840000000003,78,True,False,True
2534,chr2,21614929,21615355,Nanog_1k_peak_11015,291,.,12.84892,33.12603,29.163890000000002,165,False,False,True
2535,chr2,21747174,21747349,Nanog_1k_peak_11016,150,.,10.55034,18.43499,15.03384,81,False,True,False
2536,chr2,22053283,22053513,Nanog_1k_peak_11026,264,.,14.2768,30.367890000000003,26.498490000000004,67,False,True,False
2537,chr2,22589392,22589624,Nanog_1k_peak_11034,269,.,14.5757,30.870790000000003,26.98511,48,False,False,True
2538,chr2,22640179,22640436,Nanog_1k_peak_11035,151,.,10.39274,18.54625,15.140239999999999,159,False,False,True
2539,chr2,22816805,22816915,Nanog_1k_peak_11036,316,.,17.377029999999998,35.72482,31.67861,57,True,False,True
2540,chr2,22965414,22966107,Nanog_1k_peak_11038,427,.,13.28159,47.10352,42.715559999999996,283,True,False,True
2541,chr2,22970565,22970845,Nanog_1k_peak_11039,299,.,11.53669,33.91115,29.922909999999998,150,False,True,True
2542,chr2,23379053,23379229,Nanog_1k_peak_11049,270,.,14.96366,30.92635,27.03844,83,True,False,True
2543,chr2,23675902,23676162,Nanog_1k_peak_11051,144,.,10.19412,17.80755,14.435220000000001,106,False,True,False
2544,chr2,23829569,23829850,Nanog_1k_peak_11054,1087,.,34.2736,114.61171999999999,108.72668,78,False,False,True
2545,chr2,24088236,24088458,Nanog_1k_peak_11058,164,.,11.17095,19.90479,16.43831,137,False,True,False
2546,chr2,24131570,24131767,Nanog_1k_peak_11059,179,.,12.01033,21.450120000000002,17.91817,106,True,True,False
2547,chr2,24139862,24140075,Nanog_1k_peak_11060,167,.,11.34079,20.20971,16.730420000000002,73,True,True,False
2548,chr2,25119998,25120218,Nanog_1k_peak_11080,408,.,18.58943,45.19137,40.86079,99,False,False,True
2549,chr2,25130388,25130490,Nanog_1k_peak_11082,167,.,10.86621,20.24202,16.76145,44,False,True,True
2550,chr2,25174484,25174786,Nanog_1k_peak_11084,358,.,16.83671,40.02762,35.84884,101,False,False,True
2551,chr2,25214660,25214848,Nanog_1k_peak_11085,200,.,11.99802,23.65953,20.035870000000003,110,False,True,True
2552,chr2,25248785,25249287,Nanog_1k_peak_11088,544,.,17.96718,59.1418,54.40756999999999,182,True,False,True
2553,chr2,25259000,25259321,Nanog_1k_peak_11089,194,.,11.33104,23.095129999999997,19.49474,189,True,True,True
2554,chr2,25635850,25636368,Nanog_1k_peak_11097,382,.,14.912220000000001,42.4851,38.23245,361,False,False,True
2555,chr2,26288233,26288314,Nanog_1k_peak_11111,175,.,11.78888,21.0324,17.5177,48,False,True,False
2556,chr2,26492909,26493094,Nanog_1k_peak_11115,162,.,11.34567,19.67976,16.22275,115,False,True,True
2557,chr2,26596661,26596868,Nanog_1k_peak_11117,227,.,14.125770000000001,26.478540000000002,22.749229999999997,119,False,True,False
2558,chr2,26630486,26630708,Nanog_1k_peak_11118,366,.,18.15519,40.8481,36.644079999999995,97,True,True,False
2559,chr2,26656096,26656265,Nanog_1k_peak_11121,185,.,10.720360000000001,22.0772,18.51834,94,False,True,False
2560,chr2,26714550,26714769,Nanog_1k_peak_11124,257,.,15.12105,29.5867,25.7448,89,True,True,False
2561,chr2,26920733,26920898,Nanog_1k_peak_11129,143,.,10.42838,17.66705,14.301029999999999,55,True,True,False
2562,chr2,27034911,27035352,Nanog_1k_peak_11131,224,.,11.74734,26.116220000000002,22.40051,261,True,False,True
2563,chr2,27330191,27330404,Nanog_1k_peak_11137,563,.,16.21615,61.11125,56.32375,83,False,True,True
2564,chr2,27330965,27331536,Nanog_1k_peak_11138,389,.,12.7876,43.21656,38.94171,449,False,False,True
2565,chr2,27937032,27937240,Nanog_1k_peak_11152,365,.,17.292070000000002,40.79707,36.59491,126,True,False,True
2566,chr2,28235691,28236097,Nanog_1k_peak_11161,354,.,14.54995,39.652570000000004,35.4847,286,True,True,False
2567,chr2,28538924,28539166,Nanog_1k_peak_11165,205,.,13.133339999999999,24.23486,20.58887,90,True,True,False
2568,chr2,28601659,28601773,Nanog_1k_peak_11166,443,.,23.086389999999998,48.808409999999995,44.36954,51,False,False,True
2569,chr2,28991888,28992331,Nanog_1k_peak_11172,138,.,10.17239,17.164920000000002,13.82236,85,False,True,False
2570,chr2,29508272,29508777,Nanog_1k_peak_11181,230,.,11.769689999999999,26.76032,23.02099,195,True,True,True
2571,chr2,29515886,29516142,Nanog_1k_peak_11183,323,.,11.21718,36.44954,32.37935,130,False,False,True
2572,chr2,29600680,29600879,Nanog_1k_peak_11192,159,.,11.10469,19.44364,15.99722,60,False,True,False
2573,chr2,29709118,29709707,Nanog_1k_peak_11199,431,.,10.00574,47.587070000000004,43.184459999999994,448,False,False,True
2574,chr2,29897874,29898021,Nanog_1k_peak_11209,162,.,10.24538,19.70063,16.24301,45,True,True,False
2575,chr2,30051915,30052149,Nanog_1k_peak_11215,290,.,11.42337,33.0421,29.083209999999998,89,True,True,False
2576,chr2,30453064,30453346,Nanog_1k_peak_11220,327,.,16.991139999999998,36.860170000000004,32.77724,198,True,False,True
2577,chr2,30519570,30519849,Nanog_1k_peak_11221,192,.,10.50072,22.825870000000002,19.236810000000002,210,True,True,False
2578,chr2,30539283,30539468,Nanog_1k_peak_11224,286,.,12.17473,32.5513,28.60928,142,False,True,False
2579,chr2,30604816,30605057,Nanog_1k_peak_11228,278,.,15.080879999999999,31.7246,27.810190000000002,79,False,True,False
2580,chr2,30635847,30636425,Nanog_1k_peak_11229,171,.,10.16412,20.60633,17.10949,316,False,True,False
2581,chr2,30815111,30815524,Nanog_1k_peak_11234,158,.,10.303360000000001,19.30213,15.86219,77,True,True,False
2582,chr2,30827791,30828010,Nanog_1k_peak_11235,149,.,10.24993,18.3026,14.90763,146,True,True,False
2583,chr2,31100355,31100643,Nanog_1k_peak_11242,201,.,12.65377,23.77691,20.1487,217,True,True,False
2584,chr2,31750003,31750179,Nanog_1k_peak_11251,187,.,12.051210000000001,22.273329999999998,18.70593,48,False,True,True
2585,chr2,31845427,31845803,Nanog_1k_peak_11252,263,.,10.64436,30.22785,26.363120000000002,123,True,True,False
2586,chr2,32007967,32008061,Nanog_1k_peak_11256,213,.,13.5263,24.9845,21.31046,58,False,True,False
2587,chr2,32067186,32067471,Nanog_1k_peak_11258,245,.,13.43627,28.34876,24.55152,128,False,True,False
2588,chr2,32126527,32126821,Nanog_1k_peak_11261,422,.,21.08962,46.618190000000006,42.2473,79,False,False,True
2589,chr2,32133770,32134044,Nanog_1k_peak_11262,197,.,10.47906,23.358320000000003,19.747410000000002,87,False,True,True
2590,chr2,32171767,32172091,Nanog_1k_peak_11266,152,.,10.21134,18.67785,15.265170000000001,209,False,True,True
2591,chr2,32513451,32513634,Nanog_1k_peak_11275,177,.,10.22442,21.24652,17.7231,78,False,True,True
2592,chr2,32522687,32523009,Nanog_1k_peak_11276,703,.,21.080460000000002,75.47963,70.31706,156,True,False,True
2593,chr2,32775233,32775488,Nanog_1k_peak_11278,241,.,14.18641,27.922040000000003,24.14075,100,True,True,False
2594,chr2,32783277,32783587,Nanog_1k_peak_11279,201,.,12.65377,23.77691,20.1487,165,False,True,False
2595,chr2,32851436,32851687,Nanog_1k_peak_11281,146,.,10.31855,18.02511,14.64294,47,True,True,False
2596,chr2,32879853,32880110,Nanog_1k_peak_11284,257,.,12.70583,29.61277,25.76997,143,False,True,False
2597,chr2,32911095,32911338,Nanog_1k_peak_11288,355,.,16.64881,39.709790000000005,35.54015,106,False,True,False
2598,chr2,33040162,33040457,Nanog_1k_peak_11292,350,.,11.285039999999999,39.174,35.021,109,False,False,True
2599,chr2,33066187,33066377,Nanog_1k_peak_11295,663,.,22.16741,71.37111999999999,66.31090999999999,110,True,False,True
2600,chr2,33143359,33143616,Nanog_1k_peak_11297,233,.,12.35175,27.13833,23.38474,144,False,True,False
2601,chr2,33311804,33311963,Nanog_1k_peak_11303,263,.,14.160639999999999,30.172790000000003,26.3101,86,False,True,True
2602,chr2,33325434,33325692,Nanog_1k_peak_11305,436,.,13.693879999999998,48.01783,43.60264,172,False,True,True
2603,chr2,33383069,33383316,Nanog_1k_peak_11309,641,.,20.54247,69.1814,64.17882,95,False,False,True
2604,chr2,33621082,33621304,Nanog_1k_peak_11310,143,.,10.14518,17.72242,14.35385,73,False,True,False
2605,chr2,33717522,33717690,Nanog_1k_peak_11314,460,.,22.14594,50.53722,46.04445,105,False,False,True
2606,chr2,33987233,33987373,Nanog_1k_peak_11320,161,.,10.77004,19.61965,16.16514,91,False,True,False
2607,chr2,34233467,34233868,Nanog_1k_peak_11321,227,.,12.32612,26.490759999999998,22.76098,230,False,True,False
2608,chr2,34284667,34284848,Nanog_1k_peak_11323,224,.,11.78712,26.18376,22.46528,99,True,True,False
2609,chr2,34537334,34537554,Nanog_1k_peak_11328,239,.,10.93087,27.71968,23.94511,42,True,True,False
2610,chr2,34757798,34758114,Nanog_1k_peak_11336,283,.,13.87021,32.2484,28.316090000000003,236,False,False,True
2611,chr2,35297753,35297996,Nanog_1k_peak_11343,423,.,17.238429999999997,46.67897,42.30573,136,False,True,False
2612,chr2,35421469,35421838,Nanog_1k_peak_11349,237,.,13.61251,27.477520000000002,23.71143,93,False,True,False
2613,chr2,35428479,35428857,Nanog_1k_peak_11350,317,.,15.580179999999999,35.8102,31.761329999999997,171,True,True,False
2614,chr2,35758813,35758940,Nanog_1k_peak_11354,232,.,13.92639,26.96286,23.215729999999997,62,True,False,True
2615,chr2,35880460,35880675,Nanog_1k_peak_11360,172,.,11.183910000000001,20.778229999999997,17.27382,61,False,True,False
2616,chr2,36156666,36156979,Nanog_1k_peak_11364,292,.,13.665120000000002,33.22822,29.26237,159,False,True,False
2617,chr2,36158333,36158587,Nanog_1k_peak_11365,180,.,10.11327,21.60698,18.0686,146,True,True,False
2618,chr2,36703781,36704097,Nanog_1k_peak_11369,283,.,13.918729999999998,32.3308,28.39612,138,True,True,False
2619,chr2,36938513,36938985,Nanog_1k_peak_11375,753,.,17.305310000000002,80.59602,75.31773000000001,308,False,False,True
2620,chr2,37309713,37309928,Nanog_1k_peak_11384,217,.,13.320889999999999,25.41455,21.72423,110,False,True,False
2621,chr2,37357748,37358122,Nanog_1k_peak_11387,513,.,13.99715,55.9731,51.32731,101,True,True,False
2622,chr2,37684610,37684789,Nanog_1k_peak_11396,165,.,11.43515,20.06793,16.59446,74,False,True,False
2623,chr2,37761097,37761238,Nanog_1k_peak_11399,236,.,14.408629999999999,27.39217,23.629479999999997,40,True,True,False
2624,chr2,38117479,38117824,Nanog_1k_peak_11402,432,.,17.79935,47.66151,43.2566,133,True,False,True
2625,chr2,38147369,38147697,Nanog_1k_peak_11403,151,.,10.16738,18.6044,15.195689999999999,265,True,True,True
2626,chr2,38293480,38293774,Nanog_1k_peak_11407,655,.,23.21432,70.60155,65.56441,146,True,False,True
2627,chr2,38340709,38341269,Nanog_1k_peak_11409,385,.,10.04684,42.8574,38.59404,138,False,False,True
2628,chr2,38345399,38345899,Nanog_1k_peak_11410,590,.,12.49576,63.95216,59.08831,261,True,False,True
2629,chr2,38362389,38362603,Nanog_1k_peak_11411,189,.,11.64742,22.545679999999997,18.96783,67,True,True,True
2630,chr2,38518058,38518225,Nanog_1k_peak_11416,177,.,10.88273,21.271,17.746589999999998,68,False,True,False
2631,chr2,38892486,38893049,Nanog_1k_peak_11422,359,.,14.05601,40.1657,35.98255,208,True,False,True
2632,chr2,39005662,39005829,Nanog_1k_peak_11425,320,.,17.59664,36.123129999999996,32.063190000000006,86,True,True,False
2633,chr2,39334689,39334967,Nanog_1k_peak_11432,203,.,12.77763,23.99546,20.35885,120,False,False,True
2634,chr2,39357685,39357869,Nanog_1k_peak_11434,197,.,12.1385,23.37288,19.761029999999998,71,False,True,True
2635,chr2,40021669,40022055,Nanog_1k_peak_11444,358,.,16.4093,40.02163,35.843090000000004,283,False,True,False
2636,chr2,40189595,40189710,Nanog_1k_peak_11450,214,.,13.435189999999999,25.17998,21.4985,49,False,True,False
2637,chr2,40498351,40498924,Nanog_1k_peak_11453,354,.,13.06131,39.64124,35.473929999999996,198,False,True,True
2638,chr2,40819415,40819571,Nanog_1k_peak_11462,170,.,10.42638,20.514020000000002,17.0215,78,False,True,False
2639,chr2,41505005,41505292,Nanog_1k_peak_11476,178,.,11.52074,21.35275,17.82484,88,False,True,False
2640,chr2,41687208,41687518,Nanog_1k_peak_11481,279,.,14.78669,31.847959999999997,27.92965,94,True,False,True
2641,chr2,41854942,41855260,Nanog_1k_peak_11484,571,.,19.01122,61.98726,57.175580000000004,141,True,True,True
2642,chr2,41861100,41861271,Nanog_1k_peak_11486,261,.,13.328610000000001,30.0334,26.17534,92,False,True,True
2643,chr2,41878440,41878703,Nanog_1k_peak_11487,426,.,16.5607,47.00282,42.61831,135,False,False,True
2644,chr2,43023867,43024175,Nanog_1k_peak_11498,509,.,19.58912,55.59316999999999,50.9581,172,False,False,True
2645,chr2,43369267,43369571,Nanog_1k_peak_11500,142,.,10.28928,17.638379999999998,14.27339,153,True,True,False
2646,chr2,43433968,43434183,Nanog_1k_peak_11502,444,.,20.35369,48.93499,44.49168,71,True,True,False
2647,chr2,43539474,43539660,Nanog_1k_peak_11506,165,.,11.40429,20.00881,16.53736,96,True,True,False
2648,chr2,43573567,43573732,Nanog_1k_peak_11508,175,.,11.047419999999999,21.0333,17.51838,64,True,True,False
2649,chr2,43605766,43605915,Nanog_1k_peak_11510,216,.,13.504679999999999,25.307879999999997,21.6214,88,False,True,False
2650,chr2,43615484,43615569,Nanog_1k_peak_11511,285,.,16.46015,32.53181,28.590329999999998,50,False,True,False
2651,chr2,44163387,44163547,Nanog_1k_peak_11514,141,.,10.00116,17.47322,14.116220000000002,75,False,True,False
2652,chr2,44315958,44316071,Nanog_1k_peak_11520,140,.,10.34032,17.39903,14.04525,72,True,True,False
2653,chr2,44366238,44366475,Nanog_1k_peak_11523,203,.,12.47058,23.93802,20.30312,53,False,True,False
2654,chr2,44397705,44397850,Nanog_1k_peak_11524,231,.,14.319460000000001,26.855079999999997,23.11218,76,False,True,False
2655,chr2,44414914,44415113,Nanog_1k_peak_11525,185,.,11.96423,22.12086,18.55967,94,True,True,True
2656,chr2,44694646,44694912,Nanog_1k_peak_11528,199,.,11.92297,23.53397,19.91592,166,False,True,False
2657,chr2,44732584,44732826,Nanog_1k_peak_11532,283,.,15.735270000000002,32.255790000000005,28.32334,60,True,True,True
2658,chr2,44779443,44779764,Nanog_1k_peak_11535,774,.,19.98722,82.81432,77.48621,83,True,False,True
2659,chr2,45239845,45240048,Nanog_1k_peak_11540,281,.,16.45536,32.11184,28.184340000000002,116,False,False,True
2660,chr2,45353141,45353311,Nanog_1k_peak_11542,263,.,14.87359,30.19588,26.332420000000003,97,False,True,False
2661,chr2,45945000,45945200,Nanog_1k_peak_11551,260,.,14.01808,29.93354,26.07907,131,False,True,False
2662,chr2,45957992,45958305,Nanog_1k_peak_11553,207,.,13.03278,24.449939999999998,20.79628,205,False,True,False
2663,chr2,45978084,45978363,Nanog_1k_peak_11555,204,.,11.9195,24.07507,20.43556,239,True,True,False
2664,chr2,46141253,46141470,Nanog_1k_peak_11561,145,.,10.546339999999999,17.90406,14.52765,132,False,True,False
2665,chr2,46462716,46462992,Nanog_1k_peak_11568,146,.,10.31855,18.02511,14.64294,150,False,True,False
2666,chr2,47436940,47437309,Nanog_1k_peak_11583,235,.,10.07646,27.29203,23.5333,295,False,True,False
2667,chr2,47958463,47958946,Nanog_1k_peak_11587,380,.,14.03992,42.27447,38.02811,361,False,False,True
