,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain nanog motif,dome new peak
8331,chr21,30170931,30171124,Nanog_dome_peak_22925,184,.,10.942110000000001,21.36961,18.45557,47,False,False,True
8332,chr21,30180888,30181012,Nanog_dome_peak_22926,182,.,11.39737,21.14152,18.2329,39,True,False,True
8333,chr21,30192692,30192892,Nanog_dome_peak_22928,331,.,15.51878,36.39267,33.16516,76,True,False,True
8334,chr21,30349666,30349906,Nanog_dome_peak_22931,338,.,17.51458,37.13305,33.89265,91,True,False,False
8335,chr21,30470745,30470943,Nanog_dome_peak_22936,629,.,24.97757,66.59048,62.902159999999995,63,True,False,False
8336,chr21,30501834,30502032,Nanog_dome_peak_22938,492,.,22.57891,52.7436,49.250170000000004,71,True,False,True
8337,chr21,30562296,30562528,Nanog_dome_peak_22940,155,.,10.7591,18.34163,15.50661,153,True,False,False
8338,chr21,30662266,30662570,Nanog_dome_peak_22943,192,.,12.49428,22.22901,19.29308,60,False,True,True
8339,chr21,30724930,30725223,Nanog_dome_peak_22945,384,.,17.4216,41.73827,38.419,54,False,False,True
8340,chr21,30787374,30787503,Nanog_dome_peak_22947,192,.,12.23034,22.19387,19.25881,49,True,True,True
8341,chr21,30938086,30938206,Nanog_dome_peak_22950,156,.,10.35662,18.484479999999998,15.644929999999999,58,False,False,True
8342,chr21,31011889,31012413,Nanog_dome_peak_22951,437,.,16.65954,47.1819,43.77349,179,True,False,False
8343,chr21,31132374,31132688,Nanog_dome_peak_22954,243,.,14.15559,27.370359999999998,24.318920000000002,150,False,False,True
8344,chr21,31158771,31159053,Nanog_dome_peak_22957,1769,.,39.48303,181.9691,176.90053999999998,132,False,True,False
8345,chr21,31241145,31241296,Nanog_dome_peak_22961,160,.,10.61267,18.92455,16.07336,91,True,False,True
8346,chr21,31252896,31253160,Nanog_dome_peak_22962,450,.,20.10439,48.512170000000005,45.083090000000006,185,False,False,True
8347,chr21,31576110,31576449,Nanog_dome_peak_22971,171,.,10.75486,20.05517,17.174570000000003,240,True,False,True
8348,chr21,31613958,31614435,Nanog_dome_peak_22972,183,.,11.4521,21.23511,18.32418,274,False,True,True
8349,chr21,31956700,31956988,Nanog_dome_peak_22979,312,.,15.187270000000002,34.473079999999996,31.28061,185,False,False,True
8350,chr21,32040995,32041252,Nanog_dome_peak_22981,165,.,10.88171,19.39303,16.52955,168,True,False,True
8351,chr21,32079890,32080073,Nanog_dome_peak_22984,1594,.,34.3499,164.28528,159.41291999999999,88,True,True,False
8352,chr21,32081336,32081624,Nanog_dome_peak_22985,304,.,11.07382,33.59822,30.42281,85,True,False,True
8353,chr21,32115609,32116036,Nanog_dome_peak_22986,433,.,19.93966,46.73538,43.33426,114,False,False,True
8354,chr21,32232926,32233103,Nanog_dome_peak_22990,538,.,24.40094,57.41409,53.85269,73,False,True,True
8355,chr21,32390435,32390549,Nanog_dome_peak_22995,160,.,10.94944,18.88586,16.03556,65,True,False,True
8356,chr21,32597096,32597402,Nanog_dome_peak_22998,383,.,18.20525,41.62941,38.31194,84,True,False,False
8357,chr21,32704744,32704849,Nanog_dome_peak_23000,225,.,13.84573,25.61267,22.59933,62,False,False,False
8358,chr21,32781562,32781733,Nanog_dome_peak_23002,238,.,13.264120000000002,26.888959999999997,23.847620000000003,100,True,False,False
8359,chr21,32847170,32847314,Nanog_dome_peak_23003,216,.,13.56365,24.67717,21.68475,68,True,False,True
8360,chr21,33172167,33172388,Nanog_dome_peak_23008,339,.,17.173460000000002,37.1721,33.931,135,True,False,True
8361,chr21,33381197,33381851,Nanog_dome_peak_23011,1304,.,21.73163,134.96198,130.42691000000002,190,False,True,False
8362,chr21,33696664,33696869,Nanog_dome_peak_23018,274,.,14.751920000000002,30.56557,27.44837,134,True,False,True
8363,chr21,33697465,33697644,Nanog_dome_peak_23019,307,.,16.02826,33.9509,30.768859999999997,98,True,False,True
8364,chr21,33763551,33763782,Nanog_dome_peak_23021,423,.,19.807170000000003,45.78027,42.39496,35,True,False,False
8365,chr21,33849259,33849557,Nanog_dome_peak_23025,765,.,28.330540000000003,80.42303000000001,76.55345,84,False,False,False
8366,chr21,34057485,34057741,Nanog_dome_peak_23030,346,.,17.24667,37.950379999999996,34.69539,159,True,False,True
8367,chr21,34119622,34119898,Nanog_dome_peak_23033,1063,.,33.18412,110.59591999999999,106.35163999999999,146,True,False,False
8368,chr21,34283325,34283487,Nanog_dome_peak_23039,241,.,14.31601,27.218809999999998,24.17057,73,True,False,True
8369,chr21,34452428,34452635,Nanog_dome_peak_23043,197,.,12.50027,22.69594,19.748739999999998,80,True,True,False
8370,chr21,34658256,34658426,Nanog_dome_peak_23047,420,.,21.12811,45.43673,42.0565,115,True,False,True
8371,chr21,34698790,34699207,Nanog_dome_peak_23048,377,.,17.01838,41.05567,37.74787,263,False,False,True
8372,chr21,34755559,34755836,Nanog_dome_peak_23050,567,.,23.8235,60.38828,56.78593000000001,146,False,True,True
8373,chr21,34778921,34779377,Nanog_dome_peak_23051,647,.,21.07775,68.46308,64.7494,204,False,True,False
8374,chr21,34795257,34795635,Nanog_dome_peak_23052,320,.,16.76657,35.22272,32.01651,209,False,False,True
8375,chr21,34926605,34926733,Nanog_dome_peak_23057,228,.,13.575170000000002,25.86647,22.8474,62,True,False,True
8376,chr21,35177850,35178012,Nanog_dome_peak_23059,202,.,12.8722,23.16515,20.207279999999997,109,False,False,True
8377,chr21,35197083,35197281,Nanog_dome_peak_23060,270,.,14.132639999999999,30.12578,27.01763,68,True,True,True
8378,chr21,35213577,35213710,Nanog_dome_peak_23063,228,.,12.29074,25.8384,22.82003,62,True,False,True
8379,chr21,35220739,35220967,Nanog_dome_peak_23065,1137,.,32.70856,118.0606,113.7276,156,True,True,False
8380,chr21,35239428,35239657,Nanog_dome_peak_23066,496,.,23.22379,53.14646,49.64703,162,False,False,True
8381,chr21,35430099,35430345,Nanog_dome_peak_23071,185,.,11.84662,21.49662,18.579320000000003,115,False,True,True
8382,chr21,35530066,35530304,Nanog_dome_peak_23073,388,.,15.1363,42.16626,38.83976,85,False,False,True
8383,chr21,35530839,35531122,Nanog_dome_peak_23074,458,.,16.97149,49.29345,45.85244,103,False,False,True
8384,chr21,35585343,35585541,Nanog_dome_peak_23075,179,.,11.7131,20.89126,17.98869,79,True,True,True
8385,chr21,36623226,36623395,Nanog_dome_peak_23086,347,.,17.66592,38.01983,34.76343,73,True,False,True
8386,chr21,36946428,36946628,Nanog_dome_peak_23093,180,.,11.28946,20.957539999999998,18.053639999999998,87,True,False,True
8387,chr21,36976627,36976866,Nanog_dome_peak_23096,204,.,11.17559,23.39733,20.43403,100,True,False,True
8388,chr21,36997810,36998096,Nanog_dome_peak_23097,469,.,17.59767,50.43095,46.972429999999996,93,False,False,True
8389,chr21,37000532,37000698,Nanog_dome_peak_23098,222,.,10.560210000000001,25.246029999999998,22.24094,78,True,False,True
8390,chr21,37006687,37007040,Nanog_dome_peak_23099,1019,.,26.546770000000002,106.11758999999999,101.9271,211,False,True,False
8391,chr21,37025758,37025975,Nanog_dome_peak_23100,267,.,13.23701,29.878709999999998,26.77555,110,True,False,True
8392,chr21,37139257,37139440,Nanog_dome_peak_23106,448,.,19.936320000000002,48.2273,44.80258,63,True,False,True
8393,chr21,37184238,37184926,Nanog_dome_peak_23112,1647,.,16.348129999999998,169.6452,164.71155,263,False,True,False
8394,chr21,37199163,37199468,Nanog_dome_peak_23119,1332,.,24.687079999999998,137.81363000000002,133.24301,206,False,False,False
8395,chr21,37205171,37205484,Nanog_dome_peak_23120,707,.,14.278329999999999,74.494,70.70148,204,False,False,True
8396,chr21,37209592,37209926,Nanog_dome_peak_23121,1102,.,17.60823,114.57763,110.2856,206,True,False,True
8397,chr21,37219781,37220120,Nanog_dome_peak_23123,320,.,14.428720000000002,35.22472,32.018440000000005,104,True,False,True
8398,chr21,37327382,37327560,Nanog_dome_peak_23129,264,.,15.50029,29.52869,26.432509999999997,82,False,True,True
8399,chr21,37429621,37429896,Nanog_dome_peak_23134,253,.,14.178939999999999,28.44352,25.36982,52,True,False,True
8400,chr21,37436742,37436914,Nanog_dome_peak_23135,297,.,16.38249,32.86529,29.703590000000002,97,True,False,True
8401,chr21,37446076,37446232,Nanog_dome_peak_23137,309,.,16.5086,34.18135,30.99475,72,False,False,True
8402,chr21,37454899,37455053,Nanog_dome_peak_23140,155,.,10.77217,18.38928,15.55234,39,True,True,True
8403,chr21,37461322,37461981,Nanog_dome_peak_23141,1144,.,28.845270000000003,118.80331000000001,114.46133,467,False,True,False
8404,chr21,37551568,37551905,Nanog_dome_peak_23144,403,.,18.59656,43.72481,40.37307,163,True,False,True
8405,chr21,37733376,37733518,Nanog_dome_peak_23149,155,.,10.77217,18.38928,15.55234,88,True,False,True
8406,chr21,37916831,37916943,Nanog_dome_peak_23150,139,.,10.00273,16.71913,13.9292,43,True,False,True
8407,chr21,37973733,37974055,Nanog_dome_peak_23155,652,.,19.14724,68.97842,65.25793,110,False,False,True
8408,chr21,38049604,38049832,Nanog_dome_peak_23158,221,.,13.6087,25.14483,22.14188,152,True,False,True
8409,chr21,38067224,38067382,Nanog_dome_peak_23159,334,.,16.11075,36.70407,33.47105,84,True,False,True
8410,chr21,38072565,38072835,Nanog_dome_peak_23161,493,.,13.28999,52.80161999999999,49.307320000000004,96,True,True,True
8411,chr21,38073040,38073251,Nanog_dome_peak_23162,518,.,13.736189999999999,55.335469999999994,51.8039,133,True,False,True
8412,chr21,38101506,38101692,Nanog_dome_peak_23164,178,.,11.64953,20.77351,17.87398,58,True,False,True
8413,chr21,38135702,38135945,Nanog_dome_peak_23165,191,.,11.68794,22.110889999999998,19.178079999999998,61,False,False,True
8414,chr21,38137833,38137971,Nanog_dome_peak_23166,186,.,11.395389999999999,21.6167,18.6966,78,True,False,True
8415,chr21,38153828,38154012,Nanog_dome_peak_23167,174,.,11.5674,20.32343,17.43542,104,True,False,True
8416,chr21,38209124,38209340,Nanog_dome_peak_23168,377,.,19.05542,41.07994,37.77162,113,True,False,True
8417,chr21,38227087,38227472,Nanog_dome_peak_23170,388,.,19.64404,42.12832,38.80253,306,False,False,True
8418,chr21,38238610,38238820,Nanog_dome_peak_23171,202,.,12.910919999999999,23.24615,20.28637,96,True,False,True
8419,chr21,38285033,38285268,Nanog_dome_peak_23173,178,.,11.83225,20.71517,17.817339999999998,83,True,False,True
8420,chr21,38312347,38312544,Nanog_dome_peak_23174,165,.,11.09264,19.42124,16.55699,73,True,False,True
8421,chr21,38415252,38415456,Nanog_dome_peak_23178,178,.,10.8757,20.74684,17.84815,84,True,True,True
8422,chr21,38536272,38536395,Nanog_dome_peak_23180,155,.,10.77217,18.38928,15.55234,52,False,False,True
8423,chr21,38544668,38544973,Nanog_dome_peak_23181,223,.,13.29986,25.37741,22.368920000000003,142,True,False,True
8424,chr21,38618680,38618841,Nanog_dome_peak_23182,181,.,11.98087,21.04735,18.14116,88,True,False,True
8425,chr21,38684153,38684677,Nanog_dome_peak_23187,351,.,15.88442,38.4132,35.15005,157,True,False,True
8426,chr21,38717824,38717990,Nanog_dome_peak_23190,238,.,13.9044,26.92398,23.882,62,True,False,True
8427,chr21,38730561,38730794,Nanog_dome_peak_23191,516,.,22.66303,55.184290000000004,51.65477,151,True,False,True
8428,chr21,38739115,38739371,Nanog_dome_peak_23192,350,.,18.51741,38.350359999999995,35.08838,94,False,False,False
8429,chr21,38745205,38745295,Nanog_dome_peak_23193,139,.,10.00273,16.71913,13.9292,53,True,False,True
8430,chr21,38820272,38820449,Nanog_dome_peak_23194,236,.,14.010179999999998,26.65349,23.61709,96,True,False,True
8431,chr21,38840321,38840524,Nanog_dome_peak_23196,296,.,16.81008,32.82325,29.6625,77,True,False,True
8432,chr21,38887129,38887301,Nanog_dome_peak_23199,215,.,12.21712,24.57173,21.58158,113,True,False,True
8433,chr21,39058429,39058622,Nanog_dome_peak_23201,234,.,14.127889999999999,26.48263,23.45026,111,True,False,True
8434,chr21,39279982,39280284,Nanog_dome_peak_23203,236,.,11.71227,26.66188,23.62529,149,False,True,True
8435,chr21,39284822,39285075,Nanog_dome_peak_23204,382,.,16.04615,41.583690000000004,38.266940000000005,87,True,True,True
8436,chr21,39437776,39438059,Nanog_dome_peak_23206,323,.,17.277479999999997,35.545429999999996,32.33327,188,True,False,True
8437,chr21,39457620,39457883,Nanog_dome_peak_23207,342,.,15.76402,37.50356,34.256479999999996,62,True,False,True
8438,chr21,39545592,39545888,Nanog_dome_peak_23211,152,.,10.32954,18.04441,15.217820000000001,105,True,False,True
8439,chr21,39604577,39604684,Nanog_dome_peak_23214,159,.,10.74001,18.77526,15.927829999999998,62,True,False,True
8440,chr21,39621358,39621623,Nanog_dome_peak_23216,260,.,15.1319,29.16136,26.07272,111,True,False,True
8441,chr21,39632607,39632908,Nanog_dome_peak_23217,197,.,11.7246,22.67512,19.728579999999997,176,True,False,True
8442,chr21,39924090,39924261,Nanog_dome_peak_23227,200,.,12.437610000000001,22.959,20.00597,102,True,False,True
8443,chr21,39928980,39929157,Nanog_dome_peak_23228,150,.,10.22532,17.86196,15.040579999999999,100,True,False,True
8444,chr21,40237340,40237457,Nanog_dome_peak_23233,147,.,10.07289,17.59708,14.7826,62,True,True,False
8445,chr21,40385543,40385685,Nanog_dome_peak_23237,141,.,10.03474,16.901229999999998,14.105939999999999,80,False,False,True
8446,chr21,40578236,40578555,Nanog_dome_peak_23239,280,.,12.891119999999999,31.22356,28.09375,65,True,False,True
8447,chr21,40659918,40660205,Nanog_dome_peak_23243,868,.,20.43802,90.87574000000001,86.87386,138,False,False,True
8448,chr21,40663274,40663562,Nanog_dome_peak_23245,632,.,15.0724,66.90358,63.21106999999999,99,False,False,False
8449,chr21,40666726,40667089,Nanog_dome_peak_23246,287,.,10.87101,31.92383,28.78029,88,True,False,True
8450,chr21,40759647,40759835,Nanog_dome_peak_23249,233,.,14.04863,26.3302,23.300829999999998,72,True,False,True
8451,chr21,40938291,40938431,Nanog_dome_peak_23253,172,.,11.54583,20.096729999999997,17.21421,57,True,False,True
8452,chr21,41069794,41070039,Nanog_dome_peak_23255,581,.,24.12527,61.732440000000004,58.11128000000001,98,False,False,False
8453,chr21,41366509,41366681,Nanog_dome_peak_23258,770,.,25.423270000000002,80.94913000000001,77.07236999999999,116,True,False,True
8454,chr21,41369368,41369605,Nanog_dome_peak_23259,224,.,11.0041,25.437520000000003,22.427989999999998,139,True,False,True
8455,chr21,41574842,41575037,Nanog_dome_peak_23261,166,.,11.27294,19.531029999999998,16.66408,36,True,True,True
8456,chr21,41586649,41586877,Nanog_dome_peak_23262,357,.,14.2017,39.01755,35.74385,146,True,False,False
8457,chr21,41726430,41726672,Nanog_dome_peak_23269,636,.,23.91389,67.39263000000001,63.69371999999999,123,False,False,True
8458,chr21,41745019,41745113,Nanog_dome_peak_23271,158,.,10.50875,18.7453,15.8989,47,True,True,True
8459,chr21,41839393,41839505,Nanog_dome_peak_23275,153,.,10.58494,18.18692,15.35615,38,True,False,True
8460,chr21,42123200,42123454,Nanog_dome_peak_23279,205,.,12.2445,23.55271,20.58598,149,False,True,True
8461,chr21,42171190,42171514,Nanog_dome_peak_23282,140,.,10.1026,16.88786,14.09331,103,False,False,True
8462,chr21,42204850,42205169,Nanog_dome_peak_23283,524,.,21.74515,56.032509999999995,52.49069,206,False,True,False
8463,chr21,42655753,42655949,Nanog_dome_peak_23285,519,.,24.120420000000003,55.452380000000005,51.91908,128,True,False,False
8464,chr21,42717138,42717433,Nanog_dome_peak_23286,439,.,20.29694,47.34402,43.93334,160,True,False,False
8465,chr21,42830759,42831002,Nanog_dome_peak_23290,622,.,23.56502,65.91422,62.23518000000001,85,False,False,False
8466,chr21,42867022,42867235,Nanog_dome_peak_23293,199,.,12.60459,22.89285,19.94134,93,True,False,True
8467,chr21,42888479,42888606,Nanog_dome_peak_23294,147,.,10.41783,17.570529999999998,14.75699,79,False,False,True
8468,chr21,42896059,42896364,Nanog_dome_peak_23295,531,.,23.08803,56.70078,53.14988,166,False,False,True
8469,chr21,43028794,43029554,Nanog_dome_peak_23296,186,.,11.36952,21.57317,18.65403,653,True,False,True
8470,chr21,43134791,43135247,Nanog_dome_peak_23299,244,.,13.291960000000001,27.51248,24.4578,275,True,False,True
8471,chr21,43141170,43141514,Nanog_dome_peak_23300,493,.,18.47555,52.80256,49.30822,93,False,False,False
8472,chr21,43171206,43171321,Nanog_dome_peak_23302,198,.,12.34106,22.78632,19.8371,82,True,True,True
8473,chr21,43178963,43179360,Nanog_dome_peak_23305,254,.,12.41038,28.47477,25.40036,132,False,False,True
8474,chr21,43198535,43198681,Nanog_dome_peak_23306,183,.,12.01299,21.212020000000003,18.30186,72,True,False,True
8475,chr21,43485360,43485561,Nanog_dome_peak_23310,369,.,19.50995,40.22733,36.93351,99,True,False,True
8476,chr21,43527417,43527699,Nanog_dome_peak_23311,285,.,15.718020000000001,31.67142,28.53299,162,True,False,False
8477,chr21,43534124,43534269,Nanog_dome_peak_23312,209,.,13.229239999999999,23.92769,20.95195,90,True,False,True
8478,chr21,43611889,43612127,Nanog_dome_peak_23313,180,.,11.90714,20.996760000000002,18.09189,186,True,False,True
8479,chr21,44094014,44094508,Nanog_dome_peak_23325,943,.,18.64404,98.41711,94.323,295,False,False,False
8480,chr21,44672286,44672592,Nanog_dome_peak_23328,1022,.,26.710140000000003,106.45135,102.25695,110,False,False,True
8481,chr21,44683370,44683954,Nanog_dome_peak_23329,1174,.,21.63908,121.87283000000001,117.49271,385,False,True,False
8482,chr21,44728856,44729000,Nanog_dome_peak_23332,210,.,11.56583,24.049429999999997,21.07088,74,True,True,True
8483,chr21,45177145,45177264,Nanog_dome_peak_23337,456,.,23.23225,49.12158,45.68332,90,True,False,True
8484,chr21,45267918,45268066,Nanog_dome_peak_23339,398,.,20.7686,43.174620000000004,39.83187,89,True,False,True
8485,chr21,45293687,45293906,Nanog_dome_peak_23340,247,.,14.115329999999998,27.798,24.73765,61,True,False,True
8486,chr21,45353444,45353697,Nanog_dome_peak_23347,201,.,11.03084,23.15495,20.19726,134,True,False,True
8487,chr21,45355734,45355852,Nanog_dome_peak_23348,195,.,11.93871,22.53785,19.59441,42,True,False,True
8488,chr21,45363853,45364007,Nanog_dome_peak_23350,350,.,15.82585,38.31354,35.05214,61,True,False,True
8489,chr21,45510391,45510536,Nanog_dome_peak_23361,1035,.,35.71439,107.78357,103.57321999999999,78,False,False,False
8490,chr21,45814552,45814717,Nanog_dome_peak_23371,208,.,12.90889,23.816679999999998,20.84358,70,False,False,False
8491,chr21,45840966,45841105,Nanog_dome_peak_23376,182,.,11.424669999999999,21.18818,18.27844,93,True,True,True
8492,chr22,335734,336039,Nanog_dome_peak_23388,452,.,19.77351,48.71683,45.284659999999995,203,True,False,False
8493,chr22,366945,367047,Nanog_dome_peak_23390,194,.,12.33018,22.37839,19.43879,52,True,False,True
8494,chr22,396504,396748,Nanog_dome_peak_23392,417,.,20.23552,45.11359,41.73872,49,True,False,True
8495,chr22,565637,565874,Nanog_dome_peak_23398,208,.,12.695319999999999,23.850089999999998,20.876089999999998,120,True,False,True
8496,chr22,698511,698786,Nanog_dome_peak_23407,554,.,23.03995,59.05551,55.47136,146,True,False,True
8497,chr22,785883,786035,Nanog_dome_peak_23413,182,.,11.66365,21.17014,18.26079,54,True,False,True
8498,chr22,817440,817662,Nanog_dome_peak_23415,310,.,16.54952,34.25307,31.06512,96,True,False,False
8499,chr22,833946,834244,Nanog_dome_peak_23416,265,.,14.88705,29.67244,26.5733,120,True,True,True
