chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain Nanog motif,1k-cell new peak,in genome bin binding from 256-cell
chr20,36465539,36465837,Nanog_1k_peak_12459,215,.,13.2242799999999,25.2442399999999,21.56027,146,False,True,False
chr20,36534820,36534996,Nanog_1k_peak_12462,137,.,10.1889899999999,17.07117,13.73313,63,False,True,False
chr20,36682855,36683040,Nanog_1k_peak_12466,231,.,12.91279,26.8776799999999,23.13403,117,False,False,True
chr20,36891895,36892095,Nanog_1k_peak_12468,202,.,12.92848,23.85292,20.2218299999999,43,False,True,False
chr20,36920492,36920779,Nanog_1k_peak_12472,1103,.,18.62211,116.27795,110.373339999999,142,True,False,True
chr20,37148333,37148551,Nanog_1k_peak_12477,456,.,18.78456,50.15651,45.6763,140,False,False,True
chr20,37322994,37323523,Nanog_1k_peak_12482,159,.,10.02892,19.34243,15.90063,393,False,True,False
chr20,37825187,37825493,Nanog_1k_peak_12493,297,.,13.98152,33.77406,29.78972,276,False,True,True
chr20,37866001,37866242,Nanog_1k_peak_12496,300,.,14.93786,34.05311,30.06055,135,False,False,True
chr20,38448858,38449093,Nanog_1k_peak_12503,180,.,10.77706,21.62654,18.0875299999999,79,False,True,False
chr20,38457958,38458129,Nanog_1k_peak_12504,174,.,11.53249,20.93824,17.42755,91,False,True,False
chr20,38529111,38529393,Nanog_1k_peak_12506,152,.,10.65674,18.6253,15.21553,185,False,True,False
chr20,38787087,38787215,Nanog_1k_peak_12510,176,.,11.98641,21.15771,17.63781,66,False,True,False
chr20,38959366,38959798,Nanog_1k_peak_12516,208,.,10.45558,24.47332,20.81898,160,False,True,True
chr20,39000899,39001034,Nanog_1k_peak_12518,190,.,11.35481,22.58673,19.00737,45,True,True,False
chr20,39004541,39004714,Nanog_1k_peak_12519,162,.,10.56607,19.73946,16.28012,89,True,True,False
chr20,39735979,39736120,Nanog_1k_peak_12534,148,.,10.69759,18.2137299999999,14.82271,32,False,True,False
chr20,40199258,40199686,Nanog_1k_peak_12538,456,.,18.33987,50.17236,45.69158,138,False,False,True
chr20,40342029,40342161,Nanog_1k_peak_12541,364,.,19.1433,40.62516,36.42799,76,True,True,False
chr20,40575478,40575849,Nanog_1k_peak_12545,198,.,12.19261,23.46462,19.84894,160,False,True,False
chr20,40638383,40638560,Nanog_1k_peak_12550,179,.,12.12393,21.44068,17.9092,113,True,False,True
chr20,41179796,41180060,Nanog_1k_peak_12556,287,.,15.95972,32.64777,28.70305,109,False,True,False
chr20,41221380,41221816,Nanog_1k_peak_12558,355,.,17.47949,39.70195,35.53274,386,False,True,True
chr20,41285101,41285517,Nanog_1k_peak_12561,559,.,20.15096,60.7569,55.97877,86,True,False,True
chr20,41293357,41293608,Nanog_1k_peak_12562,412,.,17.92746,45.57722,41.23556,183,True,False,True
chr20,41299722,41300022,Nanog_1k_peak_12564,486,.,18.26523,53.22707,48.65643,174,False,False,True
chr20,41309501,41309683,Nanog_1k_peak_12566,164,.,11.17095,19.90479,16.43831,44,True,True,True
chr20,41449769,41450006,Nanog_1k_peak_12567,155,.,11.07891,19.02687,15.59886,157,True,True,False
chr20,41903043,41903433,Nanog_1k_peak_12571,220,.,12.89853,25.71513,22.01398,192,True,False,True
chr20,42192012,42192223,Nanog_1k_peak_12572,204,.,13.03011,24.04168,20.40328,64,False,False,True
chr20,42347815,42347982,Nanog_1k_peak_12579,170,.,10.46628,20.58018,17.08444,58,False,True,False
chr20,42708521,42708608,Nanog_1k_peak_12582,168,.,11.65137,20.35609,16.87034,50,False,True,False
chr20,42982198,42982440,Nanog_1k_peak_12588,221,.,13.27961,25.8335,22.12765,147,False,True,False
chr20,43663037,43663455,Nanog_1k_peak_12592,624,.,21.90701,67.3711199999999,62.41398,221,False,False,True
chr20,43727308,43727570,Nanog_1k_peak_12594,414,.,16.29506,45.76038,41.41335,144,True,False,True
chr20,43929864,43930172,Nanog_1k_peak_12600,262,.,13.74386,30.09753,26.23775,193,True,False,True
chr20,44119382,44119591,Nanog_1k_peak_12604,215,.,11.9574199999999,25.28132,21.596,80,False,True,False
chr20,45016640,45016780,Nanog_1k_peak_12610,224,.,14.20204,26.17901,22.46084,58,True,True,False
chr20,45328166,45328380,Nanog_1k_peak_12613,246,.,15.10661,28.45484,24.65395,45,False,False,True
chr20,45397121,45397316,Nanog_1k_peak_12615,314,.,15.7666899999999,35.44824,31.41084,71,False,False,True
chr20,45461659,45461887,Nanog_1k_peak_12616,175,.,11.95251,21.0887,17.57133,56,True,True,False
chr20,45812223,45812309,Nanog_1k_peak_12620,158,.,11.04665,19.33591,15.89452,52,False,True,True
chr20,45887795,45888493,Nanog_1k_peak_12621,353,.,10.1702,39.54943,35.38493,578,False,True,True
chr20,45890699,45891200,Nanog_1k_peak_12622,446,.,11.3603399999999,49.11855,44.66967,126,True,False,True
chr20,46171319,46171951,Nanog_1k_peak_12625,451,.,12.28699,49.59072,45.12605,341,True,False,True
chr20,46408730,46409831,Nanog_1k_peak_12636,300,.,11.91608,34.01656,30.02536,697,False,False,True
chr20,46466926,46467059,Nanog_1k_peak_12638,150,.,10.82174,18.47312,15.0699899999999,102,False,True,True
chr20,46559662,46559963,Nanog_1k_peak_12643,203,.,12.49907,23.98677,20.35041,56,False,True,False
chr20,46830619,46830868,Nanog_1k_peak_12646,365,.,18.11628,40.7819,36.58033,146,False,False,True
chr20,46873425,46873586,Nanog_1k_peak_12647,163,.,10.61116,19.81475,16.35206,74,False,True,True
chr20,47434516,47434679,Nanog_1k_peak_12652,295,.,16.4283799999999,33.4756,29.50188,71,False,True,False
chr20,47532690,47533077,Nanog_1k_peak_12654,165,.,10.74877,20.04497,16.57246,123,False,False,True
chr20,47549405,47549593,Nanog_1k_peak_12655,189,.,12.54915,22.50364,18.92751,116,False,False,True
chr20,47702221,47702384,Nanog_1k_peak_12658,291,.,10.85949,33.1474599999999,29.1846599999999,87,True,False,True
chr20,47705899,47706037,Nanog_1k_peak_12659,552,.,17.59999,60.0377199999999,55.2788,67,False,False,True
chr20,47722576,47722858,Nanog_1k_peak_12662,323,.,13.1968,36.4629599999999,32.39253,156,True,True,True
chr20,47727560,47727905,Nanog_1k_peak_12663,396,.,13.81903,43.98139,39.6855599999999,183,True,False,True
chr20,47828891,47829095,Nanog_1k_peak_12664,415,.,20.68852,45.90781,41.55714,112,False,False,True
chr20,47881897,47882030,Nanog_1k_peak_12665,139,.,10.27925,17.26565,13.91804,54,True,False,True
chr20,48325270,48325469,Nanog_1k_peak_12671,188,.,12.59351,22.4474299999999,18.87341,140,True,False,True
chr20,48471354,48471470,Nanog_1k_peak_12673,184,.,12.30758,22.0242799999999,18.46804,58,False,True,False
chr20,48495577,48495679,Nanog_1k_peak_12674,143,.,10.45762,17.72545,14.35663,48,True,True,False
chr20,48688984,48689267,Nanog_1k_peak_12682,238,.,11.90353,27.60455,23.83375,69,True,False,True
chr20,48748620,48748766,Nanog_1k_peak_12685,194,.,12.67757,23.03161,19.43374,90,False,True,True
chr20,48781641,48782314,Nanog_1k_peak_12687,537,.,15.03915,58.4452199999999,53.73206,550,True,False,True
chr20,48807957,48808098,Nanog_1k_peak_12692,206,.,10.01723,24.2639399999999,20.61709,49,False,True,False
chr20,48851303,48851427,Nanog_1k_peak_12693,269,.,15.22385,30.80309,26.91944,75,False,True,False
chr20,48916006,48916361,Nanog_1k_peak_12698,231,.,12.55667,26.8769299999999,23.1334,173,False,True,False
chr20,51061589,51061709,Nanog_1k_peak_12705,327,.,18.43672,36.83844,32.75597,67,False,True,False
chr20,52198101,52198288,Nanog_1k_peak_12715,213,.,12.51967,25.07807,21.3999299999999,121,False,True,False
chr20,52199342,52199468,Nanog_1k_peak_12716,268,.,14.4847299999999,30.71757,26.83699,52,False,True,False
chr20,52271265,52271451,Nanog_1k_peak_12719,418,.,20.49987,46.2609099999999,41.8998,94,False,False,True
chr20,52774204,52774345,Nanog_1k_peak_12723,271,.,15.9282799999999,31.08877,27.19447,61,True,False,True
chr20,52903534,52903709,Nanog_1k_peak_12725,214,.,10.49649,25.13178,21.45232,144,False,True,False
chr20,52939332,52939619,Nanog_1k_peak_12726,297,.,15.93005,33.78318,29.79844,122,False,True,False
chr20,54079284,54079422,Nanog_1k_peak_12736,210,.,12.31301,24.73201,21.06736,112,False,True,False
chr20,54334112,54334344,Nanog_1k_peak_12742,243,.,14.56482,28.10927,24.32084,119,True,True,False
chr20,54997158,54997305,Nanog_1k_peak_12752,212,.,12.7753,24.96994,21.29629,95,False,True,False
chr20,55166748,55166871,Nanog_1k_peak_12753,140,.,10.34032,17.39903,14.04525,57,False,True,False
chr21,100847,100975,Nanog_1k_peak_12757,200,.,12.3023,23.65097,20.0278299999999,63,False,True,False
chr21,723109,723287,Nanog_1k_peak_12759,230,.,14.07496,26.77234,23.03277,39,False,True,False
chr21,1714407,1714585,Nanog_1k_peak_12763,171,.,11.81751,20.68265,17.18257,109,False,True,False
chr21,2078400,2078950,Nanog_1k_peak_12769,218,.,12.09161,25.5056799999999,21.81229,418,False,False,True
chr21,2177433,2177713,Nanog_1k_peak_12773,618,.,19.7373899999999,66.76218,61.82104,146,False,False,True
chr21,2208799,2209115,Nanog_1k_peak_12775,349,.,13.83828,39.05022,34.90118,199,False,False,True
chr21,2237505,2237779,Nanog_1k_peak_12780,257,.,13.79585,29.56094,25.7199299999999,101,False,True,True
chr21,2247410,2247765,Nanog_1k_peak_12781,1008,.,25.38696,106.6088,100.83185,204,False,False,True
chr21,2261688,2262088,Nanog_1k_peak_12782,697,.,22.64614,74.94048,69.7924,240,False,False,True
chr21,2274639,2274861,Nanog_1k_peak_12783,866,.,30.71068,92.1575699999999,86.64584,139,True,False,True
chr21,3448511,3448768,Nanog_1k_peak_12794,254,.,11.7612899999999,29.22907,25.4003899999999,88,False,True,False
chr21,3703487,3703679,Nanog_1k_peak_12796,301,.,15.7820299999999,34.16188,30.16518,53,True,False,True
chr21,3897485,3897709,Nanog_1k_peak_12799,159,.,11.07559,19.38956,15.94561,139,False,True,False
chr21,4276589,4276855,Nanog_1k_peak_12801,183,.,11.82201,21.87293,18.3233,46,True,True,False
chr21,5218012,5218112,Nanog_1k_peak_12808,146,.,10.60632,18.02607,14.64378,52,False,True,False
chr21,5723907,5724189,Nanog_1k_peak_12814,350,.,15.1128299999999,39.22459,35.0701,167,True,True,False
chr21,5740843,5741101,Nanog_1k_peak_12816,148,.,10.4203,18.20427,14.81396,107,False,True,False
chr21,5799929,5800091,Nanog_1k_peak_12817,183,.,12.09341,21.94297,18.39041,55,False,True,False
chr21,5882321,5882483,Nanog_1k_peak_12819,192,.,12.35051,22.8031799999999,19.21477,52,False,True,False
chr21,6109166,6109540,Nanog_1k_peak_12822,355,.,15.00911,39.7597,35.5888799999999,96,False,True,False
chr21,6533488,6533897,Nanog_1k_peak_12831,403,.,17.86726,44.71722,40.39938,153,False,False,True
chr21,7187406,7187710,Nanog_1k_peak_12836,370,.,15.03357,41.25022,37.03395,199,False,False,True
chr21,7228631,7229068,Nanog_1k_peak_12837,494,.,18.25505,54.01258,49.41975,188,True,False,True
chr21,7468536,7468740,Nanog_1k_peak_12843,522,.,10.39894,56.91945,52.24893,157,True,False,True
chr21,7964847,7965183,Nanog_1k_peak_12854,211,.,12.33847,24.7746,21.10836,208,False,True,True
chr21,7976574,7976916,Nanog_1k_peak_12855,660,.,22.04263,71.14007,66.08661,197,False,False,True
chr21,9770066,9770336,Nanog_1k_peak_12870,322,.,15.8817399999999,36.31829,32.25215,103,False,True,False
chr21,9776618,9777149,Nanog_1k_peak_12871,247,.,12.48113,28.59559,24.78892,428,False,True,False
chr21,9904520,9904708,Nanog_1k_peak_12873,137,.,10.2189,17.13527,13.7943799999999,44,True,True,False
chr21,10483648,10483923,Nanog_1k_peak_12879,165,.,10.09914,19.97128,16.50153,103,False,True,False
chr21,10514457,10514731,Nanog_1k_peak_12880,180,.,10.43905,21.60666,18.06834,176,False,True,False
chr21,10735783,10736316,Nanog_1k_peak_12886,413,.,14.6674899999999,45.68173,41.33727,188,False,True,True
chr21,10762863,10763228,Nanog_1k_peak_12888,779,.,24.66814,83.29808,77.96268,210,True,False,True
chr21,10849088,10849194,Nanog_1k_peak_12889,150,.,10.789,18.42975,15.02905,53,False,True,False
chr21,10881353,10881493,Nanog_1k_peak_12890,136,.,10.09785,16.94972,13.6172899999999,57,False,True,False
chr21,10924720,10924864,Nanog_1k_peak_12891,174,.,11.7271,20.91726,17.40742,75,False,True,False
chr21,11207840,11207984,Nanog_1k_peak_12899,204,.,13.06434,24.10557,20.4648,74,False,True,False
chr21,11623174,11623352,Nanog_1k_peak_12908,221,.,13.55191,25.8249,22.1194299999999,102,False,True,True
chr21,11636663,11637356,Nanog_1k_peak_12911,595,.,15.64141,64.47228,59.5953199999999,177,True,False,True
chr21,11741404,11741571,Nanog_1k_peak_12915,173,.,11.47646,20.8396799999999,17.33319,67,True,True,False
chr21,11855988,11856198,Nanog_1k_peak_12918,140,.,10.2846,17.38305,14.0304399999999,145,False,True,False
chr21,13001779,13001987,Nanog_1k_peak_12935,165,.,11.25523,20.05567,16.58272,139,True,True,True
chr21,13011179,13011502,Nanog_1k_peak_12936,643,.,20.6223399999999,69.3352199999999,64.32989,108,False,False,True
chr21,13017870,13018163,Nanog_1k_peak_12939,214,.,11.14553,25.08847,21.41006,97,False,True,True
chr21,13128025,13128198,Nanog_1k_peak_12940,202,.,12.92848,23.85292,20.2218299999999,86,True,True,True
chr21,13143965,13144300,Nanog_1k_peak_12941,434,.,17.05457,47.89371,43.4824,206,False,True,True
chr21,13149394,13149540,Nanog_1k_peak_12942,605,.,15.73622,65.47833,60.57143,94,True,False,True
chr21,13225335,13225554,Nanog_1k_peak_12946,140,.,10.13205,17.35249,14.00109,114,False,True,False
chr21,13692813,13693200,Nanog_1k_peak_12951,561,.,12.419,60.94744,56.1646,232,True,False,True
chr21,13699772,13700068,Nanog_1k_peak_12953,1696,.,28.81147,176.14442,169.67865,107,True,False,True
chr21,14093290,14093527,Nanog_1k_peak_12957,364,.,15.11069,40.66316,36.46455,167,False,False,True
chr21,14093720,14093930,Nanog_1k_peak_12958,324,.,14.00503,36.55734,32.48376,87,False,True,True
chr21,14149197,14149513,Nanog_1k_peak_12963,202,.,12.15098,23.91589,20.28205,134,False,True,False
chr21,14741080,14741330,Nanog_1k_peak_12969,209,.,13.34481,24.63532,20.97467,117,False,False,True
chr21,14868408,14868709,Nanog_1k_peak_12973,199,.,12.53229,23.5638,19.9446799999999,158,False,True,False
chr21,14973239,14973375,Nanog_1k_peak_12979,374,.,19.37585,41.64835,37.42044,49,False,True,False
chr21,15419238,15419422,Nanog_1k_peak_12987,284,.,16.13582,32.41815,28.4805,35,True,True,True
chr21,15437958,15438180,Nanog_1k_peak_12989,1123,.,19.79214,118.23365,112.301139999999,149,False,False,True
chr21,15439476,15439759,Nanog_1k_peak_12990,1886,.,28.29804,195.22043,188.62814,77,False,False,True
chr21,15606699,15606920,Nanog_1k_peak_12994,178,.,11.54749,21.39868,17.86883,156,False,True,False
chr21,15708935,15709112,Nanog_1k_peak_12996,260,.,14.3557,29.89412,26.0409,59,False,True,True
chr21,15757350,15757706,Nanog_1k_peak_12998,515,.,18.99584,56.1714,51.52026,218,True,False,True
chr21,15853204,15853322,Nanog_1k_peak_13001,321,.,16.62467,36.2358599999999,32.17261,83,True,True,False
chr21,15927097,15927476,Nanog_1k_peak_13005,895,.,11.2319,95.1425,89.5771,175,True,False,True
chr21,16381434,16381683,Nanog_1k_peak_13016,212,.,13.29832,24.92972,21.25757,139,False,True,False
chr21,16466503,16466857,Nanog_1k_peak_13023,357,.,13.54589,39.8978599999999,35.72255,180,False,True,False
chr21,16511949,16512137,Nanog_1k_peak_13025,169,.,10.68569,20.4307,16.94165,122,True,False,True
chr21,16751611,16751836,Nanog_1k_peak_13035,154,.,10.34551,18.90258,15.48035,35,True,True,False
chr21,17082046,17082358,Nanog_1k_peak_13044,495,.,18.76138,54.12044,49.52409,180,False,True,False
chr21,17164407,17164571,Nanog_1k_peak_13048,166,.,11.28361,20.10666,16.63185,51,False,True,False
chr21,17203775,17204006,Nanog_1k_peak_13049,148,.,10.69759,18.2137299999999,14.82271,178,False,True,False
chr21,17398214,17398383,Nanog_1k_peak_13052,181,.,11.43451,21.68256,18.14084,90,True,False,True
chr21,17475847,17476051,Nanog_1k_peak_13055,570,.,15.8409299999999,61.83088,57.0233,65,False,True,False
chr21,17515621,17515806,Nanog_1k_peak_13061,337,.,17.19804,37.8676,33.75306,75,False,False,True
chr21,18008616,18008851,Nanog_1k_peak_13063,328,.,15.02765,36.94873,32.8624299999999,128,False,False,True
chr21,18026879,18027138,Nanog_1k_peak_13066,265,.,11.04885,30.41007,26.53957,109,False,True,True
chr21,18168624,18169131,Nanog_1k_peak_13071,297,.,13.98152,33.77406,29.78972,307,False,True,False
chr21,18337254,18337505,Nanog_1k_peak_13078,189,.,10.97671,22.5049299999999,18.92847,173,True,True,False
chr21,18567160,18567262,Nanog_1k_peak_13081,168,.,11.65137,20.35609,16.87034,40,False,True,False
chr21,18588050,18588251,Nanog_1k_peak_13083,174,.,10.05219,20.95667,17.445,151,False,True,False
chr21,18599597,18599890,Nanog_1k_peak_13084,451,.,18.90674,49.57862,45.11469,201,False,True,False
chr21,18619141,18619426,Nanog_1k_peak_13086,253,.,10.42296,29.17493,25.34799,80,False,False,True
chr21,19062412,19062588,Nanog_1k_peak_13101,413,.,19.29652,45.64369,41.30019,78,False,False,True
chr21,19387478,19387727,Nanog_1k_peak_13121,423,.,19.48595,46.70909,42.3341799999999,123,False,False,True
chr21,19585349,19585621,Nanog_1k_peak_13127,180,.,10.45734,21.6373,18.09767,81,False,True,False
chr21,19740130,19740438,Nanog_1k_peak_13130,254,.,14.3455,29.29096,25.46005,87,False,True,False
chr21,19749623,19750043,Nanog_1k_peak_13131,309,.,14.66042,34.93619,30.91532,191,True,True,False
chr21,19802937,19803380,Nanog_1k_peak_13132,236,.,12.8696,27.40056,23.63758,325,True,True,False
chr21,19919907,19920071,Nanog_1k_peak_13135,495,.,21.08555,54.09913,49.50327,68,False,False,True
chr21,20151657,20152079,Nanog_1k_peak_13142,391,.,18.0092,43.4653099999999,39.18356,189,False,True,True
chr21,20169434,20169724,Nanog_1k_peak_13143,359,.,17.34795,40.17955,35.99582,139,False,False,True
chr21,20307096,20307273,Nanog_1k_peak_13144,206,.,13.37415,24.24793,20.60143,100,True,True,False
chr21,20459058,20459501,Nanog_1k_peak_13149,174,.,10.38562,20.97551,17.46311,26,False,True,False
chr21,20557977,20558349,Nanog_1k_peak_13152,438,.,15.6056,48.26072,43.83834,81,True,False,True
chr21,20714841,20714935,Nanog_1k_peak_13157,175,.,10.13757,21.10047,17.58232,52,False,True,False
chr21,21010641,21010870,Nanog_1k_peak_13162,271,.,11.36272,31.01667,27.12547,73,False,True,False
chr21,21416342,21416804,Nanog_1k_peak_13171,256,.,13.7413899999999,29.46968,25.6320899999999,267,False,False,True
chr21,21519890,21520381,Nanog_1k_peak_13174,323,.,13.9224799999999,36.4099099999999,32.34131,145,False,False,True
chr21,21850236,21850417,Nanog_1k_peak_13181,414,.,19.37566,45.77782,41.4304,68,True,False,True
chr21,22364846,22364982,Nanog_1k_peak_13196,147,.,10.36917,18.11411,14.72775,80,False,True,False
chr21,22480121,22480280,Nanog_1k_peak_13200,167,.,11.34079,20.20971,16.73042,87,True,True,False
chr21,22585684,22585824,Nanog_1k_peak_13201,146,.,10.29342,17.98104,14.6007,92,True,True,False
chr21,22625302,22625519,Nanog_1k_peak_13203,314,.,15.7666899999999,35.44824,31.41084,73,False,True,False
chr21,22635310,22635462,Nanog_1k_peak_13204,293,.,16.63404,33.32658,29.3575099999999,69,False,True,False
chr21,22878640,22878873,Nanog_1k_peak_13205,517,.,21.49606,56.42739,51.77023,77,False,False,True
chr21,23168975,23169247,Nanog_1k_peak_13206,336,.,15.89078,37.71833,33.60905,51,False,False,True
chr21,23306779,23307026,Nanog_1k_peak_13209,163,.,10.00676,19.81794,16.3550799999999,157,False,True,False
chr21,23347122,23347400,Nanog_1k_peak_13212,162,.,10.52135,19.66488,16.20837,50,False,True,False
chr21,23637893,23638232,Nanog_1k_peak_13216,387,.,13.03642,43.05887,38.78944,253,True,False,True
chr21,23953671,23954139,Nanog_1k_peak_13225,211,.,11.0045899999999,24.84592,21.17705,116,False,True,False
chr21,24317417,24317823,Nanog_1k_peak_13233,390,.,15.39486,43.37425,39.095,282,False,True,False
chr21,24473147,24473356,Nanog_1k_peak_13237,195,.,11.02835,23.15076,19.54812,120,False,True,False
chr21,24535473,24535710,Nanog_1k_peak_13238,213,.,12.83263,25.0675,21.38989,94,False,True,False
chr21,24678203,24678477,Nanog_1k_peak_13241,625,.,21.0467,67.53594,62.57354,112,False,True,False
chr21,24690282,24690786,Nanog_1k_peak_13243,317,.,13.6018,35.8341799999999,31.7844099999999,249,True,True,False
chr21,24879714,24879944,Nanog_1k_peak_13247,220,.,12.89853,25.71513,22.01398,169,False,False,True
chr21,24924423,24924648,Nanog_1k_peak_13249,281,.,15.31308,32.11915,28.1911299999999,57,True,True,False
